INDEX PHOTON_ID_2 PHOTON_ID_1 TAU R_2 R_1 MEAN_R MEAN_I STD
365 1 1 22 3 0 -7702928772117500300716394099981560148445696181894930529652903286150669277693999825934275710329614601947000141148860531069336542075531586268415157971537484946854400151936105954647416182305077857507235982340101563011153477101157559394369536.00000000 118399459826482484028512872103889414099519190971118704513037991408276640084471140651130756459841071433295497814013751871267801150845438666597977092982895100193526053944276410657613257713555348614702822708451725564011282956288.00000000 Inf
366 1 1 22 3 1 -7844526784279187458906400810169488164009585477596313590680173516633929704982840022987330888704188854041803745986125053150441371508775541351348014798151636522452386940231919715704126914415263981613616780272233301169777717065490430804623360.00000000 122893606385970065540749603361672141081220434310782345456237680801515784029169502803539657632785216528531095038364963450651218472501175679220117539742672921493891478645092521584768474551979369632700947196187712855484678537216.00000000 Inf
367 1 1 22 3 2 -7817582272090269205551917467486970495469733656098265002396722031786646233859278231446582894565480308973117451670299179301382612323018895434420665843952102044865398363308902582172939428992242795483743705966188175341317921857512593401315328.00000000 122419600544623090926101865998519480486868901682878058015072611627015170726757008034175644199727338175522157855315014212702584152257554465208550439283896757969864972504685752305487229188033025795509892988346191771267095330816.00000000 Inf
368 1 1 22 3 3 -7844526784279187458906400810169488164009585477596313590680173516633929704982840022987330888704188854041803745986125053150441371508775541351348014798151636522452386940231919715704126914415263981613616780272233301169777717065490430804623360.00000000 122893606385970065540749603361672141081220434310782345456237680801515784029169502803539657632785216528531095038364963450651218472501175679220117539742672921493891478645092521584768474551979369632700947196187712855484678537216.00000000 Inf
369 1 1 23 0 0 -6473939741262945033507213334135369995197746915932076466674082397212760393120405398255896283989197680701739790933920091647770494761169287020843910494774659695979502758282007666618117298980229907780257107179255184827731130413291924046741504.00000000 115504697203574802171433642639135905072520348594433109982016274101613492241859966901833281990130048439420143371632364455203600231805750339672204530717276643623806279076942489916904303047575232310669558746369582330118322257920.00000000 Inf
370 1 1 23 0 1 -5757492584770260211623644320064191132752105535214432654995116817296354654469169674450664261430681226767858192601339634320914558533874299992424298208906474252233465796257854885678234406300465968288809920661337077964487960687163489170489344.00000000 104031132147266500679083883857959384814342671982926935042862789209697175155105240931416868466396973598389987898821200765675842607887009036497520813625539380424023586872146685138830275758031964018763955634571161240290935701504.00000000 Inf
371 1 1 23 0 2 -5633971209977520389484869737374831154886562647817931434989943985818793330730145097461888272861641255084049770093631502103100615711622357736883071155303327535125290475408830118723383425965276749259898181343653588539846842016401155665428480.00000000 101783580688704357908444842283084683086395557679513534474209839955252561786375902985763392048653967764393731531477190438474918896145207180059576267459545835730254536471089528004392822712120187069137589159487821773970383831040.00000000 Inf
372 1 1 23 0 3 -5757492584770260211623644320064191132752105535214432654995116817296354654469169674450664261430681226767858192601339634320914558533874299992424298208906474252233465796257854885678234406300465968288809920661337077964487960687163489170489344.00000000 104031132147266500679083883857959384814342671982926935042862789209697175155105240931416868466396973598389987898821200765675842607887009036497520813625539380424023586872146685138830275758031964018763955634571161240290935701504.00000000 Inf
373 1 1 23 1 0 -5746175450152782169757283220915664310054385434569759051408857086674990157174239802598742227443232308046059554384526051707312371407096882044885901560708585632140202632184945543552964769849308046952639016389720550486234754759571766962552832.00000000 105935926206660208662951082185941310873436996754142431059140454200005651792181271347276273420679081164330599561446545255622545043979595267722497957113668896441429914768629772734971782339724029484270580343824710076976471212032.00000000 Inf
374 1 1 23 1 1 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 109358570235241594464843068345802210759491453232594479355141963171690159033719833003029367350237272016455111442153173352343992397812709547222790378047700014779377060522828734011425103177180387088226078768630505810216695627776.00000000 Inf
375 1 1 23 1 2 -5860828950131380923824940493290296446186528667260150245546639639327683133351160259451345784083127702700696681788031469958527251164576123694968578929341227824322223879308720203637007471972325197417487517295183643929189553859061338270072832.00000000 107913530457707750356310080891754439044588720767153965084364536586663301834320448381996363429556289457464489111235162655520149141690452759329336979071948700689684648490049070372054404296917086839432089457260827234647159078912.00000000 Inf
376 1 1 23 1 3 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 109358570235241594464843068345802210759491453232594479355141963171690159033719833003029367350237272016455111442153173352343992397812709547222790378047700014779377060522828734011425103177180387088226078768630505810216695627776.00000000 Inf
377 1 1 23 2 0 -5328591461948911503363074275827004515239579085479687801611336085750162274164707624905957316707297256330369267659810366020566628012244629026193232140739943548309263385725970523666002511191628450287383928141391314373173685512122656570212352.00000000 96500069964511802152765195632508496878575945830583672604416572770556075971560659070288200467256843352922190647526741311016483527810240103793943931473966557232833796439207886978762408342084961475111204018628147243487961546752.00000000 Inf
378 1 1 23 2 1 -5757492584757883349166534641075962334447198468585165409178566671447374215158739128946463629541173755016833978189015340827837919296391427456784275667332492405481492287818278507032171276704509882252054699056311612109952883014238975456968704.00000000 105089681483209754905703808798106859187286563007741853062992322832482835925427329795178792398662374910040379625396941366127083528777091134001485883709881631900855743914359518409666196035129261306296185986520104492158137925632.00000000 Inf
379 1 1 23 2 2 -5632827992446736777841922491596458493987768419873794357264452938880384713185733610862130838071258731012460389146905829689361704983861905476297718591935042423401432910126520254230440468214856010263065524661258193327861789769876071614775296.00000000 101595269608951647756800175343892853251068130291787598016381096631738929285462331160708777854636491202604350501957852041221789022833943483613472137913409514614464262794800001215479368685414895373592354498106950438308974428160.00000000 Inf
380 1 1 23 2 3 -5757492584757883349166534641075962334447198468585165409178566671447374215158739128946463629541173755016833978189015340827837919296391427456784275667332492405481492287818278507032171276704509882252054699056311612109952883014238975456968704.00000000 105089681483209754905703808798106859187286563007741853062992322832482835925427329795178792398662374910040379625396941366127083528777091134001485883709881631900855743914359518409666196035129261306296185986520104492158137925632.00000000 Inf
381 1 1 23 3 0 -5746175450152782169757283220915664310054385434569759051408857086674990157174239802598742227443232308046059554384526051707312371407096882044885901560708585632140202632184945543552964769849308046952639016389720550486234754759571766962552832.00000000 105935926206660208662951082185941310873436996754142431059140454200005651792181271347276273420679081164330599561446545255622545043979595267722497957113668896441429914768629772734971782339724029484270580343824710076976471212032.00000000 Inf
382 1 1 23 3 1 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 109358570235241594464843068345802210759491453232594479355141963171690159033719833003029367350237272016455111442153173352343992397812709547222790378047700014779377060522828734011425103177180387088226078768630505810216695627776.00000000 Inf
383 1 1 23 3 2 -5860828950131380923824940493290296446186528667260150245546639639327683133351160259451345784083127702700696681788031469958527251164576123694968578929341227824322223879308720203637007471972325197417487517295183643929189553859061338270072832.00000000 107913530457707750356310080891754439044588720767153965084364536586663301834320448381996363429556289457464489111235162655520149141690452759329336979071948700689684648490049070372054404296917086839432089457260827234647159078912.00000000 Inf
384 1 1 23 3 3 -5887773462320299177179423835972814114726380488758198833830091124174966604474722050992093778221836247769382976103857343807586010350332769611895927883540762301909212456231737337168194957395346383547360591601228769757649349067039175673380864.00000000 109358570235241594464843068345802210759491453232594479355141963171690159033719833003029367350237272016455111442153173352343992397812709547222790378047700014779377060522828734011425103177180387088226078768630505810216695627776.00000000 Inf
385 1 1 24 0 0 -6608800983047459753493978457077350535789350010658542831521476893852226460627106617676026217225793043272725285744135261470820742414349047285904645701607135565779472222275417219652946686024435683205685802791977535783527520346459559189020672.00000000 43288546666438138417216113801715517706188923585387809355469440747802095280453717344795439206777890254605811610493313470545255166726943444302599546535651847122041475826002115905306061649359067027498049369102279558508759220224.00000000 Inf
386 1 1 24 0 1 -8191662227261023629390490810039399509408151563149869707311989117893440325388881761577932780589576493997418101182820435681865849499641474171984142088333539931198436242272326227197993291145898976591972426171452393740098538740257638525698048.00000000 71432802033782157528398478605568105168878896525584470607227917828796939384084820218681749251827103883477207760684606624207466862151193324626875480795390072543694410838488919019621898750777286112336348224017956179015932837888.00000000 Inf
387 1 1 24 0 2 -8549622723788596894122342335397136711315142856584242631184240526293800334775868326443314304650390021517016553408248355161009300248467998908561368192321815918020332587300791756431061864102272040191425542301865882218598962990729075242303488.00000000 77552653430650189550251108470811277777858955445078715734000554050514506253129094286628932654175454476859272389935130124223905772589062598387393457754195026641231217395869923010901561102798375972235863829275076480197233475584.00000000 Inf
388 1 1 24 0 3 -8191662227261023629390490810039399509408151563149869707311989117893440325388881761577932780589576493997418101182820435681865849499641474171984142088333539931198436242272326227197993291145898976591972426171452393740098538740257638525698048.00000000 71432802033782157528398478605568105168878896525584470607227917828796939384084820218681749251827103883477207760684606624207466862151193324626875480795390072543694410838488919019621898750777286112336348224017956179015932837888.00000000 Inf
389 1 1 24 1 0 -7698876332042998825550770889953495830397223159258821501889224778168201798328084432369284769451832837980343084826344651413192584179413015368946332419736049271567649001955246256192351778106506374591630964426618562129838231813668666171457536.00000000 62902980108266671592120407669783993502162659285704618982577574572026934292284115704801976532651786529845862871643672288036814023952089705596385155778269043584285767896489609088468334373505997881679379606878963889007203713024.00000000 Inf
390 1 1 24 1 1 -7840474359113692559318648745337689234354717534395332853494079481471723973961236353467412889360328958924789820280506816087217905487025450981514865895918232747532617861127238566725638436632175621559786686181332677519395082295561464185880576.00000000 65482343880818622776839089824077214052911555182921919014111514964568969791581836548742284255231408384479801412920798047195742712012172765081391414399354220252282972388415915287805310755666197518780203124508185056426770563072.00000000 Inf
391 1 1 24 1 2 -7813529846924762738802990533796304062265048042741555978065005052562899399623365748332735735752564799396523129502613349440502065330018821071563554303829376791584178841672969492653660238003924569928944681761637995180790861781347248732372992.00000000 64999436832295458563935670765806594463193010987607620548198578058615509197257096975572702872384896475281093553914657482526120118412693316683432801080823968853614798887694657437911191639547658458199916186165449833685098430464.00000000 Inf
392 1 1 24 1 3 -7840474359113692559318648745337689234354717534395332853494079481471723973961236353467412889360328958924789820280506816087217905487025450981514865895918232747532617861127238566725638436632175621559786686181332677519395082295561464185880576.00000000 65482343880818622776839089824077214052911555182921919014111514964568969791581836548742284255231408384479801412920798047195742712012172765081391414399354220252282972388415915287805310755666197518780203124508185056426770563072.00000000 Inf
393 1 1 24 2 0 -9235055059582503543123634988950318366294554411634536543166981806298810239440900200387631349650435628590971997163384793539976165538251368910917199018573551740995963051697589779525201358283215651555913923881930829011985125790193623551180800.00000000 89416100581870504985896685994947237933059127064126804465690342541790522717325330836606863786370950753899073672452216790270886802790073710262174286725948348534976701555419619934974805512041519129942599654422848332979618447360.00000000 Inf
394 1 1 24 2 1 -8192426771411963230911537538167467855269290950844352574303528091020597970464704980010606906853930443347352090727506756455273373159828249837097778660975520866763794201654001981615879056435277161171632416186240295100034577334720931456614400.00000000 71522258994954643288154952333709640169918949299253139308271039147907146730258013332341861676852261357550830423061484759237790618667180183097756307278190923094433714433231113340494378717671020530022406321939412832132333043712.00000000 Inf
395 1 1 24 2 2 -8556110567696232351555293537425339111587514436958531329256741541777433889769487301662781020160897398794845186395090260088261737281513217978805513457121687569957639076751848034408558528639651353070279030948732531084529843905153163690246144.00000000 77625366570808883648830646919994401059082226661600157778338037769331550483197786512603529404078913614110102065935681026721273907195849858987906947509448011966312070635114290036942317457614513208879859188765802974559281872896.00000000 Inf
396 1 1 24 2 3 -8192426771411963230911537538167467855269290950844352574303528091020597970464704980010606906853930443347352090727506756455273373159828249837097778660975520866763794201654001981615879056435277161171632416186240295100034577334720931456614400.00000000 71522258994954643288154952333709640169918949299253139308271039147907146730258013332341861676852261357550830423061484759237790618667180183097756307278190923094433714433231113340494378717671020530022406321939412832132333043712.00000000 Inf
397 1 1 24 3 0 -7698876332042998825550770889953495830397223159258821501889224778168201798328084432369284769451832837980343084826344651413192584179413015368946332419736049271567649001955246256192351778106506374591630964426618562129838231813668666171457536.00000000 62902980108266671592120407669783993502162659285704618982577574572026934292284115704801976532651786529845862871643672288036814023952089705596385155778269043584285767896489609088468334373505997881679379606878963889007203713024.00000000 Inf
398 1 1 24 3 1 -7840474359113692559318648745337689234354717534395332853494079481471723973961236353467412889360328958924789820280506816087217905487025450981514865895918232747532617861127238566725638436632175621559786686181332677519395082295561464185880576.00000000 65482343880818622776839089824077214052911555182921919014111514964568969791581836548742284255231408384479801412920798047195742712012172765081391414399354220252282972388415915287805310755666197518780203124508185056426770563072.00000000 Inf
399 1 1 24 3 2 -7813529846924762738802990533796304062265048042741555978065005052562899399623365748332735735752564799396523129502613349440502065330018821071563554303829376791584178841672969492653660238003924569928944681761637995180790861781347248732372992.00000000 64999436832295458563935670765806594463193010987607620548198578058615509197257096975572702872384896475281093553914657482526120118412693316683432801080823968853614798887694657437911191639547658458199916186165449833685098430464.00000000 Inf
400 1 1 24 3 3 -7840474359113692559318648745337689234354717534395332853494079481471723973961236353467412889360328958924789820280506816087217905487025450981514865895918232747532617861127238566725638436632175621559786686181332677519395082295561464185880576.00000000 65482343880818622776839089824077214052911555182921919014111514964568969791581836548742284255231408384479801412920798047195742712012172765081391414399354220252282972388415915287805310755666197518780203124508185056426770563072.00000000 Inf
401 1 1 25 0 0 -16710072833594804626884215674085947349940064554172036898719615448657246654889516245948008961086947233177018663841906980351590374123120884743035351124781564395303269207552410232011681718540883753915375745560103070180676506261442402627616768.00000000 299461189218346789110261645434421923177602304547783853329227572811725958758506769178423281893378689672099610639274547080263908787348145467018813226264511181393566254400493065533157958419535908439683516950080426610512902488064.00000000 Inf
402 1 1 25 0 1 -15993625677102073536355947184579298473295152492831479938458158092494676503381045267767060300652208321404815479661056151834106114010825961742519888287356093038111430475403249688908635973040200352420052838587586737276855635310368455550566400.00000000 287983793601506161910655913827347917848090164860851703394897315195212606567660727363947757900940226005014902224368711930368193394986620201810824195034398536853970415606786947849313621270531232673321522515115193052532928675840.00000000 Inf
403 1 1 25 0 2 -15870104302309327930636585167460504743654700770357114574880173788986344628034866283981319732348640542491216858922314223217463630702949027490466679914808285581822529933288598951683389636102396200640656634213078469597142303986487933020405760.00000000 285071574381744337514103992009440750718238728009879321727667322664502330452250659611527679082893945949247302053277631442877530535026193184785833761855465256491404446184587470091225068942637764986878882446853845358615271047168.00000000 Inf
404 1 1 25 0 3 -15993625677102073536355947184579298473295152492831479938458158092494676503381045267767060300652208321404815479661056151834106114010825961742519888287356093038111430475403249688908635973040200352420052838587586737276855635310368455550566400.00000000 287983793601506161910655913827347917848090164860851703394897315195212606567660727363947757900940226005014902224368711930368193394986620201810824195034398536853970415606786947849313621270531232673321522515115193052532928675840.00000000 Inf
405 1 1 25 1 0 -15982308542484607061650760954289639154147250062342534622017521305934853109300424209509067426133815017142597237906310162018161007855298527788005454277047525896379617753861592287324157049794272296584850864429619766308746854689013111392829440.00000000 286509089789216997989854149609838266710929692143920253104049074173947473476837262481248546935667958279856817361462614361348148767037101202057123516587937944578256717948215492272507300526556025228885413682804394146732544360448.00000000 Inf
406 1 1 25 1 1 -16123906554652124069072901569346788958819245116530974404438755343434829556600906457902418976912418956865920659625641454118434646798534415355015480599879702566148627577908384080939387237340310633179572439641127985580161448996480520103657472.00000000 289552744284646565045378161247809610805897752515431338460532812334969758644414645833517741306410681600084972497723093877130841824563491243836964034133637585071797139261851247432200068414307954247476938302015385894107901591552.00000000 Inf
407 1 1 25 1 2 -16096962042463159547073718751228801276080122614410012667572812082341381672620109411985954344897487953958912779461545209078747563727777833465992281094122882175115837230860359185245036899096369985045823644880484633711123952563557170499551232.00000000 289087676459226863160946897463347018458208791883654862426159628509514488845484435307152258787017305423806132865445534335759921415103619569823145428344276828601897544021959767720420347954249320695491186721356735313139361382400.00000000 Inf
408 1 1 25 1 3 -16123906554652124069072901569346788958819245116530974404438755343434829556600906457902418976912418956865920659625641454118434646798534415355015480599879702566148627577908384080939387237340310633179572439641127985580161448996480520103657472.00000000 289552744284646565045378161247809610805897752515431338460532812334969758644414645833517741306410681600084972497723093877130841824563491243836964034133637585071797139261851247432200068414307954247476938302015385894107901591552.00000000 Inf
409 1 1 25 2 0 -15564724554280707477353614837053810600457899537863142654355942944856172468255119997831459616725240929277955960026425494337272562032321314786752878262355580116645052401074487416085218008123518036167173450897166638920324722175973055874990080.00000000 279255220604991865694578537563257386266690902058838913874314055600099800867300627815123238438291551046210189231899908926743131299951874095928351817242929370553146308900788152885309678435539534986765888969518727726018861203456.00000000 Inf
410 1 1 25 2 1 -15993625677089650405254138030155599660790974745579299544059116170399531651213379467887143030886478391815469679400461487150401150888343153234784015194224825277913655196838665548099409990623324804379421896527963045381742856412498429636247552.00000000 286423840557116181941260766028509046780151073224091660689865750179095288883153757836313515134808550355065893854029279186177327962691602861329977330633121836809350001107636457196946637453706887246788132983310851950300448686080.00000000 Inf
411 1 1 25 2 2 -15868961084778526968251875618393830827431180037179385066436248325955624355668991576990668558354674596730256883282487161607239098518313599240345383394606018252556496704209411176379260608544130663392370582360208739619940613780608281894453248.00000000 284760505778444190083988651413178445818545226439395390028069938257582473252977996369816328550543517353766412529389472941612769157962725430885321626534265248433306399296176826662014247781454620308380486129777665426149695553536.00000000 Inf
412 1 1 25 2 3 -15993625677089650405254138030155599660790974745579299544059116170399531651213379467887143030886478391815469679400461487150401150888343153234784015194224825277913655196838665548099409990623324804379421896527963045381742856412498429636247552.00000000 286423840557116181941260766028509046780151073224091660689865750179095288883153757836313515134808550355065893854029279186177327962691602861329977330633121836809350001107636457196946637453706887246788132983310851950300448686080.00000000 Inf
413 1 1 25 3 0 -15982308542484607061650760954289639154147250062342534622017521305934853109300424209509067426133815017142597237906310162018161007855298527788005454277047525896379617753861592287324157049794272296584850864429619766308746854689013111392829440.00000000 286509089789216997989854149609838266710929692143920253104049074173947473476837262481248546935667958279856817361462614361348148767037101202057123516587937944578256717948215492272507300526556025228885413682804394146732544360448.00000000 Inf
414 1 1 25 3 1 -16123906554652124069072901569346788958819245116530974404438755343434829556600906457902418976912418956865920659625641454118434646798534415355015480599879702566148627577908384080939387237340310633179572439641127985580161448996480520103657472.00000000 289552744284646565045378161247809610805897752515431338460532812334969758644414645833517741306410681600084972497723093877130841824563491243836964034133637585071797139261851247432200068414307954247476938302015385894107901591552.00000000 Inf
415 1 1 25 3 2 -16096962042463159547073718751228801276080122614410012667572812082341381672620109411985954344897487953958912779461545209078747563727777833465992281094122882175115837230860359185245036899096369985045823644880484633711123952563557170499551232.00000000 289087676459226863160946897463347018458208791883654862426159628509514488845484435307152258787017305423806132865445534335759921415103619569823145428344276828601897544021959767720420347954249320695491186721356735313139361382400.00000000 Inf
416 1 1 25 3 3 -16123906554652124069072901569346788958819245116530974404438755343434829556600906457902418976912418956865920659625641454118434646798534415355015480599879702566148627577908384080939387237340310633179572439641127985580161448996480520103657472.00000000 289552744284646565045378161247809610805897752515431338460532812334969758644414645833517741306410681600084972497723093877130841824563491243836964034133637585071797139261851247432200068414307954247476938302015385894107901591552.00000000 Inf
417 1 1 26 0 0 -6478738321399748129564760404525217119478480523324051281633063431555899893666010687400918015351285932317182167643851657167996719135590912425479197901871843998974262743870804322123815428045886765879507647134074521627087872433187752285044736.00000000 41231976481284484115483396727812331254736146617257465578452825660750704902857676235714930668855464363488021725424877881976240091262389647014279449494275317628063730973351269997555017314177881329485833974640395521707965677568.00000000 Inf
418 1 1 26 0 1 -7714057757120376853661729563671619066859251008520034513907788107136573478865536343504809323405620827426578275819162756928172149446750108855161930339556108051446994947916863508848733116695187367827826351367481591555561731597718934624665600.00000000 63956872103615313665181367899666151394044674131391695404044147695944811011221183501340724122740226271044949255481590689061918810236086066483571853439013785847043475876986093279642993921870110494889385239909059079265899773952.00000000 Inf
419 1 1 26 0 2 -7590348228991677367326057242817717896243244521588743902621734247173678509607381007330283428025493262444350564534157387713644258752213995552129123847990981068905406210929506022133653830759695429811560238754365050807927202393970889067593728.00000000 60191194779549733467023730483997170827912306492612538466580498122288844191185891551356318597239097268496825043006457863147891261023829151385496401097784915429626593646979822033004286806263288719285047574812305365677752975360.00000000 Inf
420 1 1 26 0 3 -7714057757120376853661729563671619066859251008520034513907788107136573478865536343504809323405620827426578275819162756928172149446750108855161930339556108051446994947916863508848733116695187367827826351367481591555561731597718934624665600.00000000 63956872103615313665181367899666151394044674131391695404044147695944811011221183501340724122740226271044949255481590689061918810236086066483571853439013785847043475876986093279642993921870110494889385239909059079265899773952.00000000 Inf
421 1 1 26 1 0 -7702928772117488733555219231122692644895878511739202242507280342089128174479691012340346550860558987487419744686792938271679461104281602275391195333648163468492949709404854014106625469099847992006267052226452006501009051794921181344169984.00000000 61485448470382109086026494986991991409558396420755038117334030409230646871886457830158227633722258320506256624129494186721070638376188309364450464429069021943083344860364903810174553124657283027631069940084764075371882610688.00000000 Inf
422 1 1 26 1 1 -7844526784279175891745225941310620660459767807440585303534550572572388601768531209393401729235133239582223349524057460352784290537525557358324052160262315044090936497700667775163336201210034116112647850158583744659633291759254052754423808.00000000 66885639654527108745206568393868738300779392869716988252445720620039986637654589424550753177081496429498832947121246077460657201474189616671056760970496755079536638206974852185543422610274499514682445611143569034778448494592.00000000 Inf
423 1 1 26 1 2 -7817582272090257638390742598628102991919915985942536715251099087725105130644969417852653735096424694513537055208231586503725531351768911441396703206062780566503947920777650641632148715787012929982774775852538618831173496551276215351115776.00000000 66410358086176502020056503688251781580024860810480848276257812763524831207383214750700393136511341081962782880963227359910001026501638835773831929175849282933794923819016522830512442557537704635509746582893454148105746251776.00000000 Inf
424 1 1 26 1 3 -7844526784279175891745225941310620660459767807440585303534550572572388601768531209393401729235133239582223349524057460352784290537525557358324052160262315044090936497700667775163336201210034116112647850158583744659633291759254052754423808.00000000 66885639654527108745206568393868738300779392869716988252445720620039986637654589424550753177081496429498832947121246077460657201474189616671056760970496755079536638206974852185543422610274499514682445611143569034778448494592.00000000 Inf
425 1 1 26 2 0 -7284582647566286130669226826246255686927195315880283364484219843432273988820201927995011915391563612723778354925783804761476451631628499703269750620405670393544595441238753885653555721821850649108065436934300379736713454774435735452778496.00000000 56310923333447551866593704016841663305158301305326465538902863270622957229852897842708123604570586136835048226358550506824581063912992750791336348761625617382745633997904234272062871577634654853477218788480731946034111971328.00000000 Inf
426 1 1 26 2 1 -7714057757113772004630879445258274539913361349599182553757087047996603543495203781371259266574864971006171895978567269465978914863009248838479264104753543907058792262572005460057235876508934166774567256473584824263094881736747067960721408.00000000 60079327245071774266889958871142153510006761911067102339200964089480674710058343805549703291784323473681797477111656264475258498412463443089320968301755182040782013540196013460912912895236284366625010621050355012178699878400.00000000 Inf
427 1 1 26 2 2 -7589202629784750200322980121979107245897464045856301207702618059545517108241514259566502234701645062806251749799081663853483872998411667971754794164815672679258078483668365309301873467761672952050535486400566111729634204419776272425549824.00000000 61939394359727678967648582519077815997602407915072136664900067177812838195081574079157259920545561401003117504816092945280419296922565277733299930042294568667979189689820590940516621700390230911506207993344762913275691139072.00000000 Inf
428 1 1 26 2 3 -7714057757113772004630879445258274539913361349599182553757087047996603543495203781371259266574864971006171895978567269465978914863009248838479264104753543907058792262572005460057235876508934166774567256473584824263094881736747067960721408.00000000 60079327245071774266889958871142153510006761911067102339200964089480674710058343805549703291784323473681797477111656264475258498412463443089320968301755182040782013540196013460912912895236284366625010621050355012178699878400.00000000 Inf
429 1 1 26 3 0 -7702928772117488733555219231122692644895878511739202242507280342089128174479691012340346550860558987487419744686792938271679461104281602275391195333648163468492949709404854014106625469099847992006267052226452006501009051794921181344169984.00000000 61485448470382109086026494986991991409558396420755038117334030409230646871886457830158227633722258320506256624129494186721070638376188309364450464429069021943083344860364903810174553124657283027631069940084764075371882610688.00000000 Inf
430 1 1 26 3 1 -7844526784279175891745225941310620660459767807440585303534550572572388601768531209393401729235133239582223349524057460352784290537525557358324052160262315044090936497700667775163336201210034116112647850158583744659633291759254052754423808.00000000 66885639654527108745206568393868738300779392869716988252445720620039986637654589424550753177081496429498832947121246077460657201474189616671056760970496755079536638206974852185543422610274499514682445611143569034778448494592.00000000 Inf
431 1 1 26 3 2 -7817582272090257638390742598628102991919915985942536715251099087725105130644969417852653735096424694513537055208231586503725531351768911441396703206062780566503947920777650641632148715787012929982774775852538618831173496551276215351115776.00000000 66410358086176502020056503688251781580024860810480848276257812763524831207383214750700393136511341081962782880963227359910001026501638835773831929175849282933794923819016522830512442557537704635509746582893454148105746251776.00000000 Inf
432 1 1 26 3 3 -7844526784279175891745225941310620660459767807440585303534550572572388601768531209393401729235133239582223349524057460352784290537525557358324052160262315044090936497700667775163336201210034116112647850158583744659633291759254052754423808.00000000 66885639654527108745206568393868738300779392869716988252445720620039986637654589424550753177081496429498832947121246077460657201474189616671056760970496755079536638206974852185543422610274499514682445611143569034778448494592.00000000 Inf
433 1 1 27 0 0 -6473939741262945033507213334135369995197746915932076466674082397212760393120405398255896283989197680701739790933920091647770494761169287020843910494774659695979502758282007666618117298980229907780257107179255184827731130413291924046741504.00000000 113752341548815686526498073935640451425163187944896315124555563913876645517861150470848695146978019046308418000572914598517496693014003854640525007802569599956386833338116637247160404778031940922936423330751795290225904713728.00000000 Inf
434 1 1 27 0 1 -5757492584770260211623644320064191132752105535214432654995116817296354654469169674450664261430681226767858192601339634320914558533874299992424298208906474252233465796257854885678234406300465968288809920661337077964487960687163489170489344.00000000 102204011106264150939556886725430894564174596279771380646756020475393631204597352617519462102025849754054672276298111062817104682404844795455901613495669319783044805698991850448507388405369650765121428533275439957494374334464.00000000 Inf
435 1 1 27 0 2 -5633971209977508822323694868515963651336744977662203147844321041757252227515836283867959113392585640624469373631563909305443534740372373743859108517414006056763840032877578178182592712760046883758929251230004032029702416710164777615228928.00000000 100699438247032505944502703320094421655902962858513583282299682273398499074853125783643908943575827403820180375818172240524813852315875579196754334154035874484073170949872319146502535324634221693477897282854050054415161753600.00000000 Inf
436 1 1 27 0 3 -5757492584770260211623644320064191132752105535214432654995116817296354654469169674450664261430681226767858192601339634320914558533874299992424298208906474252233465796257854885678234406300465968288809920661337077964487960687163489170489344.00000000 102204011106264150939556886725430894564174596279771380646756020475393631204597352617519462102025849754054672276298111062817104682404844795455901613495669319783044805698991850448507388405369650765121428533275439957494374334464.00000000 Inf
437 1 1 27 1 0 -5746175450152764819015520917627363054729658929336166620690422670582678502352776582207848488239648886356688959691424662510826749950221906055349957603874603414598026968388067632741778700041463248701185621219246215721018116800217199887253504.00000000 102304394422043571360293574421413531302307817856785125846273298459411848689182047150184747317105316459411036104669948943408209126777560498585392683307749621050587300274171523629602622112292045788833967280334927848549755387904.00000000 Inf
438 1 1 27 1 1 -5887773462320264475695899229396211604076927478291013972393222291990343294831795610210306299814669404390641786717654565414614767436582817632824039969872797866824861128637981515545822817779656787044453801260280100227216073148330041522782208.00000000 105368387222863479329765121467072637069979622226635724730197247006789750501535618987853556188938576710493537161118939330127885042587617195141025818395240944499847304503744004690863049426320491934355777236414144145455512027136.00000000 Inf
439 1 1 27 1 2 -5860828950131357789502590755572561439086893326948693671255393751204600926922542632263487465145016473781535888863896284363213089222076155708920653653562584867599322994246216322555426045561865466415549657067884530908900703246588582169673728.00000000 105028044569855625986522447547122440727565689374156921064172499663323987661457634290156492676030002104653593809251879077675531150848509482151559913150679552675942202019061703560387743622967412893635926274339371455744040763392.00000000 Inf
440 1 1 27 1 3 -5887773462320264475695899229396211604076927478291013972393222291990343294831795610210306299814669404390641786717654565414614767436582817632824039969872797866824861128637981515545822817779656787044453801260280100227216073148330041522782208.00000000 105368387222863479329765121467072637069979622226635724730197247006789750501535618987853556188938576710493537161118939330127885042587617195141025818395240944499847304503744004690863049426320491934355777236414144145455512027136.00000000 Inf
