INDEX PHOTON_ID_2 PHOTON_ID_1 TAU K_2 K_1 MEAN_R MEAN_I STD
495 1 1 30 3 2 5108720728329246727082504943389346048133569914526969163574654852778754046167718974320332601302591778530298872951834621625561134305240174419296851557357443859582743192728085902524789190339309030861614486599090795774694916883460933503942656.00000000 -95737864278576536947208462119508448222380967234943168383742977745829371032053045575048876773985335132234263835038367207650050213040835012283236005949763005945892555784688537673836252977486725310930745350921502413577235988480.00000000 Inf
496 1 1 30 3 3 5080526026614702184653151404567206822746300827374147645987299537090252321781700121550623681582823491491355474119792784166210137803324063310096888593756233679202735119228653853362953035847434939916297484693236484717675589639652392757624832.00000000 -92374082933982646727411245678656587930738909013889326018872334634770288493321448308340766451036103808013854581715595676157651372820022982988737968758865934959603891469200663886964274033946540621630727443603352620801026162688.00000000 Inf
497 1 1 31 0 0 -92864403394542016258948979484388089093496156596641126415283523886347100275120968175100112905265614814945691107872062900701584333444106596030119453752608154465698712085859891716037805089228433765609780855444775581160096551069810674712444928.00000000 1526482595750581887773957245991468230114906581488353499748819673012802183993630686998919903194657743052472275035872175322271803616038404086409145999556685163745816435946383367046639388430689462936468162470789880523788218531840.00000000 Inf
498 1 1 31 0 1 -306425000830461143109202039143516544991524027887363559376774041273756824988726070801514318762714185731674176414278702461437582540627337497938806670193721478000433782197744692433762916922494358307446094337262507561776765634619648228982784.00000000 3827713445427483485417426885752152996350083452062193899868343497189908332113456265096989696008264868943087584043167401563639494852043562229974769398347036273365705740350234615355246655675316241050518433890644340713990389760.00000000 Inf
499 1 1 31 0 2 297724982132974897443263500324612309697670471126679595316485667152553405092508224037817489568014311219164064433790548224354606402470000647712188928886494833356516111690146056372858438152363869231405495528999998860092480175405232098902016.00000000 -3903048031084400410121685605030321535161932844212649433574762777289897555452465210642471555763686282854430501176829410786653501111393919914526868632209944746427446774855433651803059472904050739544750513917470986460937060352.00000000 Inf
500 1 1 31 0 3 -306425000830461143109202039143516544991524027887363559376774041273756824988726070801514318762714185731674176414278702461437582540627337497938806670193721478000433782197744692433762916922494358307446094337262507561776765634619648228982784.00000000 3827713445427483485417426885752152996350083452062193899868343497189908332113456265096989696008264868943087584043167401563639494852043562229974769398347036273365705740350234615355246655675316241050518433890644340713990389760.00000000 Inf
501 1 1 31 1 0 -1146491496869673525256732623185644831471408014287148782838741278645144906147961071604218956139166470273784351646333871106302649571494463264603744411818693073355916632182360737036701584427349424884315533688950011403144427086391234149744640.00000000 17042433091492108470564725783551606485368593474521881472501224185787037455076781525930811326003297459201172710425513092211379565793653592114206476692585020733280431483225593508405015157965168825285749757708855947482005241856.00000000 Inf
502 1 1 31 1 1 -1144205061783267269242954115818294074384100107741844018055689680616501156232749507141075271695101321989151737020485442409950577478039181723601269747500413253488557471070605189270357899846025516747493917525942810007789030613998750501175296.00000000 17480174241014652115136152542666965484954898480768271258293946929073530063671810814892483580863643925392422501554364611099609666975000978730576251558078454359547769409515614375211528223793621081048325083862535068958645551104.00000000 Inf
503 1 1 31 1 2 -1146491496820002689276698884601226150610605156820417743640616610379955066004126897573167051080726029028114393970331948867089823902656949220580181985336099804492535097670121562313780242019653230536108509413548162279214108944104339336593408.00000000 21392507018936481702189488518014428221124756993232224595971425118747432534723080507580430846895108420293143714312782934549905602133757792209615431466566174752242102177125269196132803602280433831318543462335619810440270315520.00000000 Inf
504 1 1 31 1 3 -1144205061783267269242954115818294074384100107741844018055689680616501156232749507141075271695101321989151737020485442409950577478039181723601269747500413253488557471070605189270357899846025516747493917525942810007789030613998750501175296.00000000 17480174241014652115136152542666965484954898480768271258293946929073530063671810814892483580863643925392422501554364611099609666975000978730576251558078454359547769409515614375211528223793621081048325083862535068958645551104.00000000 Inf
505 1 1 31 2 0 665801905156973865852152003834966988445046183119659061290881592767159163559547315616205286669685065609666987675325646083737537471107035858038071081074838160810213355287020006215088229920701552526197035932732863857725429154772582238519296.00000000 -7320065079050926982361082050460316288666816643516445569116158593831086168435745083289891911753701525674466138215279694123006482662669085465649347267821928377306243872132846760112349930131033345178795989610001951665495736320.00000000 Inf
506 1 1 31 2 1 -765039000744804107154544218777141323545917442948151043772601003607593765232018237039247327711545499282110901948996207876840237199919376129661684274222343594101991779302209600336375515991028565412479912447691877037946048154514232233164800.00000000 11933535233727448176739798372740685847707482085867794764460920699772982384861220173559523611125041436998872886086363711882899883951432204708688578274318960315760709640315518841610047067956709729274658420380448766460732375040.00000000 Inf
507 1 1 31 2 2 -376445115292692043536955827006937638533697582184139547975609436842238576137002098612472012252598097817187884871717599212984311141429923332727551530261884035314435594723256908123371747252870395801390894000645910146292353268298955473551360.00000000 -1319133557202041747223203286634913895365789161285910538325337958636204033145452601110510791030910139235071585272324624644028506931984988170173546546060616835063877443620039760953284270763398673807843620276708536879044100096.00000000 Inf
508 1 1 31 2 3 -765039000744804107154544218777141323545917442948151043772601003607593765232018237039247327711545499282110901948996207876840237199919376129661684274222343594101991779302209600336375515991028565412479912447691877037946048154514232233164800.00000000 11933535233727448176739798372740685847707482085867794764460920699772982384861220173559523611125041436998872886086363711882899883951432204708688578274318960315760709640315518841610047067956709729274658420380448766460732375040.00000000 Inf
509 1 1 31 3 0 -1146491496869673525256732623185644831471408014287148782838741278645144906147961071604218956139166470273784351646333871106302649571494463264603744411818693073355916632182360737036701584427349424884315533688950011403144427086391234149744640.00000000 17042433091492108470564725783551606485368593474521881472501224185787037455076781525930811326003297459201172710425513092211379565793653592114206476692585020733280431483225593508405015157965168825285749757708855947482005241856.00000000 Inf
510 1 1 31 3 1 -1144205061783267269242954115818294074384100107741844018055689680616501156232749507141075271695101321989151737020485442409950577478039181723601269747500413253488557471070605189270357899846025516747493917525942810007789030613998750501175296.00000000 17480174241014652115136152542666965484954898480768271258293946929073530063671810814892483580863643925392422501554364611099609666975000978730576251558078454359547769409515614375211528223793621081048325083862535068958645551104.00000000 Inf
511 1 1 31 3 2 -1146491496820002689276698884601226150610605156820417743640616610379955066004126897573167051080726029028114393970331948867089823902656949220580181985336099804492535097670121562313780242019653230536108509413548162279214108944104339336593408.00000000 21392507018936481702189488518014428221124756993232224595971425118747432534723080507580430846895108420293143714312782934549905602133757792209615431466566174752242102177125269196132803602280433831318543462335619810440270315520.00000000 Inf
512 1 1 31 3 3 -1144205061783267269242954115818294074384100107741844018055689680616501156232749507141075271695101321989151737020485442409950577478039181723601269747500413253488557471070605189270357899846025516747493917525942810007789030613998750501175296.00000000 17480174241014652115136152542666965484954898480768271258293946929073530063671810814892483580863643925392422501554364611099609666975000978730576251558078454359547769409515614375211528223793621081048325083862535068958645551104.00000000 Inf
513 1 1 32 0 0 -128104477125850955524430850024384428645136500254004829687934646276845575879139602382275162399203140547181767548152847985411693583027236701972216141158042202201858940974862421507372974492114422589322091650718889971886446373798642845736763392.00000000 2003546151978193916924574819201419950223945711769376994616860307141466091645595578827566388659259137919211163860528800798981714881617601578968716222581045693770860362906991792567648921696840832830167279365225820798393016909824.00000000 Inf
514 1 1 32 0 1 1491184278618353290500349673474387122130040792670114533094403612494198865817830594390587632394828020671993158631119381501293308479217468120195611464836846046970519520655697472691321772010803919921341025848955466824015932122758898138480640.00000000 -24470671672030837883896064851162310635382723468674621706095394782006758058154952946575928229257795768120526405573671530051367566053002641613292298133299207319306580925007406915487344686994197366486175917353267603214767751168.00000000 Inf
515 1 1 32 0 2 155673741750312253790344108174232511478542541983518301739921756413164975417320803108835149308054210911742361563791436404195229272744544048993180054208753585184569955437911368270699130580656056395306256937149081295560654756452077911670784.00000000 -269549276473188985324565052024377332974296646247541113782811352833133842786810509379084212993136540700886922143715355234662321242052084075824092981100745822117911939382246804249857104795950027812907933752309975992638636032.00000000 Inf
516 1 1 32 0 3 1491184278618353290500349673474387122130040792670114533094403612494198865817830594390587632394828020671993158631119381501293308479217468120195611464836846046970519520655697472691321772010803919921341025848955466824015932122758898138480640.00000000 -24470671672030837883896064851162310635382723468674621706095394782006758058154952946575928229257795768120526405573671530051367566053002641613292298133299207319306580925007406915487344686994197366486175917353267603214767751168.00000000 Inf
517 1 1 32 1 0 2634271008744567125475582341801457550162218009356044359060301082230688451369790604991866970065649572140628620842014773141465718205758580020251943705467240807055601069535019302091115902278838049514128287351632912196868882526762022209585152.00000000 -45405482055732348825124003998055439713004711906553046355658782712238342352114735214185704042158238745782206241290862513738779096146577846921438128731108589395597808827763454561661089924159711712336925916657867115721629106176.00000000 Inf
518 1 1 32 1 1 2619766232627437250099642501991934189107376995991025731437061257116802981855946641476961315586774244189369069587576609136045688518982062537328314646889848219182810446299246133246734790734475319223796957727210535637887787794900921039716352.00000000 -44831715700943597043358608693074684472412973822161655315161086509099747455006067805809706082059779825276354146522013910490489429840996308399874928262430160414847710289973359720395496409176214227321833108577279515025345609728.00000000 Inf
519 1 1 32 1 2 2631212832140745100004933650565412897193663272721607311793218997383581803387799256494560087928427895213200482121897729660721678223136565398165602906508048933806191798086430611445223918492561050940159211667408745951330388964608771209822208.00000000 -45082595769826134449842048455310768127370893667416890633923755865333353188362674912933660607696734889163297564822906743381625629812664881457460727339391563009635779108868469014722663786090530830543244116888151462869691531264.00000000 Inf
520 1 1 32 1 3 2619766232627437250099642501991934189107376995991025731437061257116802981855946641476961315586774244189369069587576609136045688518982062537328314646889848219182810446299246133246734790734475319223796957727210535637887787794900921039716352.00000000 -44831715700943597043358608693074684472412973822161655315161086509099747455006067805809706082059779825276354146522013910490489429840996308399874928262430160414847710289973359720395496409176214227321833108577279515025345609728.00000000 Inf
521 1 1 32 2 0 -3331057537070415061111313842119185213848945851463570088747582878393543708501146086103493901379140784114305714441231824489800064978305684330153517647991921882436488481456657740346981787436213300765371296969800548529347042279032984835194880.00000000 61618208692959202864019891897044392435284562840159443666594723313820521696428417842096326460618693951417648753433528317914087788369649989044155880188423890393286288027549483449861596836220984636648080701974148417654207021056.00000000 Inf
522 1 1 32 2 1 1032570219091362702773079735434283902126465653365148243585411575261577166217192407002635289205338006342412710025174798878876464340075405270486513766590969282687558901023096692388035694200549132015036388398156489989767804599624194427191296.00000000 -16049462169117848604011609532379637873857319181648858464979215585154084558280869221960879064377888762605220480912694434041459733474717620187761636158599897190774693657295749315542496399258420071235928355007384910856038907904.00000000 Inf
523 1 1 32 2 2 -518496415288024722246579285977851666329778971498203203009982876599647652647258867029911433224512151919190328958199749285618472132802248135916708110067440295993094605907928103423986540401431653846888254028062450807307847721325211840151552.00000000 11820767415211528960837779285056042222525910457875703749656072697695834485745025413855086611247899427229252566254510057134884069635128118984930752120507556463776049105200854369723233960450959070110512845934164216847326511104.00000000 Inf
524 1 1 32 2 3 1032570219091362702773079735434283902126465653365148243585411575261577166217192407002635289205338006342412710025174798878876464340075405270486513766590969282687558901023096692388035694200549132015036388398156489989767804599624194427191296.00000000 -16049462169117848604011609532379637873857319181648858464979215585154084558280869221960879064377888762605220480912694434041459733474717620187761636158599897190774693657295749315542496399258420071235928355007384910856038907904.00000000 Inf
525 1 1 32 3 0 2634271008744567125475582341801457550162218009356044359060301082230688451369790604991866970065649572140628620842014773141465718205758580020251943705467240807055601069535019302091115902278838049514128287351632912196868882526762022209585152.00000000 -45405482055732348825124003998055439713004711906553046355658782712238342352114735214185704042158238745782206241290862513738779096146577846921438128731108589395597808827763454561661089924159711712336925916657867115721629106176.00000000 Inf
526 1 1 32 3 1 2619766232627437250099642501991934189107376995991025731437061257116802981855946641476961315586774244189369069587576609136045688518982062537328314646889848219182810446299246133246734790734475319223796957727210535637887787794900921039716352.00000000 -44831715700943597043358608693074684472412973822161655315161086509099747455006067805809706082059779825276354146522013910490489429840996308399874928262430160414847710289973359720395496409176214227321833108577279515025345609728.00000000 Inf
527 1 1 32 3 2 2631212832140745100004933650565412897193663272721607311793218997383581803387799256494560087928427895213200482121897729660721678223136565398165602906508048933806191798086430611445223918492561050940159211667408745951330388964608771209822208.00000000 -45082595769826134449842048455310768127370893667416890633923755865333353188362674912933660607696734889163297564822906743381625629812664881457460727339391563009635779108868469014722663786090530830543244116888151462869691531264.00000000 Inf
528 1 1 32 3 3 2619766232627437250099642501991934189107376995991025731437061257116802981855946641476961315586774244189369069587576609136045688518982062537328314646889848219182810446299246133246734790734475319223796957727210535637887787794900921039716352.00000000 -44831715700943597043358608693074684472412973822161655315161086509099747455006067805809706082059779825276354146522013910490489429840996308399874928262430160414847710289973359720395496409176214227321833108577279515025345609728.00000000 Inf
529 1 1 33 0 0 -92864403394541461035212585779162448923104908429166168632293622571393127320834145122591513250750945320885832077692818446414044446824107364364969247133920723504349090844359798570079850855377400221563272209989596868673164136370464528302866432.00000000 1937336426568359265576144293739709789388259922626544645941724724362710264243580625651562651143731117037462026111261756379552026392029274185927639393219250032068047420594159775309752205743759220315608807985254132948445142450176.00000000 Inf
530 1 1 33 0 1 -306425000830456805423761463321441231160342401578965451697165437250678911283360265703790883961818330309331527741003355162316177176408593500554820680985225923614889866248525214730966399470533158744582745544643923870472606144781006460157952.00000000 4969251355567937299785239966294482929652292412818818641321063854072385011566223883588846177467718009364710747357575881628668073703115758394128804790408361225250286400007384801767200728931606617991504341397777843765389557760.00000000 Inf
531 1 1 33 0 2 297724982132981042497637649405885670958511108396910247862597856185247116175109781259592355535950106400816150054263956898109930668446554644006169080265196868736036659284873649785153504542642235278795239651876325756106706119343307938070528.00000000 -1437111705222827857645645549360631166988678049792078416230771387352260703707958179691403052593624675860835066816495287756554944861584934877937860303326362845341047963623527459080002107501993689289815107540539058670180237312.00000000 Inf
532 1 1 33 0 3 -306425000830456805423761463321441231160342401578965451697165437250678911283360265703790883961818330309331527741003355162316177176408593500554820680985225923614889866248525214730966399470533158744582745544643923870472606144781006460157952.00000000 4969251355567937299785239966294482929652292412818818641321063854072385011566223883588846177467718009364710747357575881628668073703115758394128804790408361225250286400007384801767200728931606617991504341397777843765389557760.00000000 Inf
533 1 1 33 1 0 -1146491496869661958095557754326777327921590344131420495693118334583603802933652258010289796670110855814203955184266278308645568600244479271579781773929371594994466189651108796495910871222119559383346603575300454893000001780154856099545088.00000000 20559057747777722121844259215088525740723374589538913089091148336204998543277720233467405094759740838819281448972375150234561534554468566573154782243702334622096218667447971654485442236597193650386898296859070829846908108800.00000000 Inf
534 1 1 33 1 1 -1144205061783273052823541550247727826159008942819708161628501152647271707839903913938039851429629129218941935251519238808779117963664173720113251066445073992669282692336231159540753256448640449497978382582767588262861243267116939526275072.00000000 20241860746673311811376072105283470528065813048357865107122632217389683371398800935048624198743317211861099009690158276272803258397137107746421360092494002309080169765406686236143190126741842836786147861355679716715465277440.00000000 Inf
535 1 1 33 1 2 -1146491496820030161284489198141036471541422123440272425611471102526115186138110329858748804819733113369617835567742481761525391209375661204012093250323238315600979898681844921098158185882074161100909718433465858990807119046415737205817344.00000000 16422875865564848394004151491878304687733115683256516589343348002037858406714932554646460029057411710626953115354154603545586230402781249441235694805394962351894488658086498663125226055484450223076173001089183029896071348224.00000000 Inf
536 1 1 33 1 3 -1144205061783273052823541550247727826159008942819708161628501152647271707839903913938039851429629129218941935251519238808779117963664173720113251066445073992669282692336231159540753256448640449497978382582767588262861243267116939526275072.00000000 20241860746673311811376072105283470528065813048357865107122632217389683371398800935048624198743317211861099009690158276272803258397137107746421360092494002309080169765406686236143190126741842836786147861355679716715465277440.00000000 Inf
537 1 1 33 2 0 665801905157029532815306060218266849278543720744101443179192011063325722778408481036989366614515210196397645649025936422462239645247583824465891275917197775424693609968669970067643537220870280249610012104671354562795475941035151605104640.00000000 8696670302329794423166446520891095163025835234312889981883076644806182775317674057849781297971934598089265846742881085392156035021984159276686581795246169173512969906396282213220515995091617855735609779531834187856283172864.00000000 Inf
538 1 1 33 2 1 -765039000744786756412781915488840068221190937714558613054166587515282110410555016648353588507962077592740307255894818680354615743044400140125740317388361376559816115505331689525189446183183767161026517277217542272729410195159665157865472.00000000 12388807579466226834169521073854916047951439207837372111662674551536676839212742426959624505771816805164338605089761186525250919468971689896939745153560770579533300337492848985723938547671983348630237983464708548867030777856.00000000 Inf
539 1 1 33 2 2 -376445115292703610698130695865805142083515252339867835121232380903779679351310912206401171721653712276768281333785192010641392112679907325751514168151205513675886037254508848664162460458100261302359824114295466656436778574535333523750912.00000000 8782085715141210338721097623800323339434772303190057492128134754088244312219833815827240126653116338777557298417459515904146201821234769565946104366796840581440359318643852672489990848256908072945371134657295839882010165248.00000000 Inf
540 1 1 33 2 3 -765039000744786756412781915488840068221190937714558613054166587515282110410555016648353588507962077592740307255894818680354615743044400140125740317388361376559816115505331689525189446183183767161026517277217542272729410195159665157865472.00000000 12388807579466226834169521073854916047951439207837372111662674551536676839212742426959624505771816805164338605089761186525250919468971689896939745153560770579533300337492848985723938547671983348630237983464708548867030777856.00000000 Inf
541 1 1 33 3 0 -1146491496869661958095557754326777327921590344131420495693118334583603802933652258010289796670110855814203955184266278308645568600244479271579781773929371594994466189651108796495910871222119559383346603575300454893000001780154856099545088.00000000 20559057747777722121844259215088525740723374589538913089091148336204998543277720233467405094759740838819281448972375150234561534554468566573154782243702334622096218667447971654485442236597193650386898296859070829846908108800.00000000 Inf
542 1 1 33 3 1 -1144205061783273052823541550247727826159008942819708161628501152647271707839903913938039851429629129218941935251519238808779117963664173720113251066445073992669282692336231159540753256448640449497978382582767588262861243267116939526275072.00000000 20241860746673311811376072105283470528065813048357865107122632217389683371398800935048624198743317211861099009690158276272803258397137107746421360092494002309080169765406686236143190126741842836786147861355679716715465277440.00000000 Inf
543 1 1 33 3 2 -1146491496820030161284489198141036471541422123440272425611471102526115186138110329858748804819733113369617835567742481761525391209375661204012093250323238315600979898681844921098158185882074161100909718433465858990807119046415737205817344.00000000 16422875865564848394004151491878304687733115683256516589343348002037858406714932554646460029057411710626953115354154603545586230402781249441235694805394962351894488658086498663125226055484450223076173001089183029896071348224.00000000 Inf
544 1 1 33 3 3 -1144205061783273052823541550247727826159008942819708161628501152647271707839903913938039851429629129218941935251519238808779117963664173720113251066445073992669282692336231159540753256448640449497978382582767588262861243267116939526275072.00000000 20241860746673311811376072105283470528065813048357865107122632217389683371398800935048624198743317211861099009690158276272803258397137107746421360092494002309080169765406686236143190126741842836786147861355679716715465277440.00000000 Inf
545 1 1 34 0 0 -122218232081743187198564567415349509148558622751128198764338805923122566626666210101883043451666572078679478107625965313199992197624566727767266513901961049871280467402477886699971543873515804484502509683970746255044462730544441219813998592.00000000 1012285689142215643623527696772351133205902973351184116936845522292439505370895361274236677456697925268766386295229170150867619706190838469049896665623032494068741811014156681601141694788715441361533635679099395209804466094080.00000000 Inf
546 1 1 34 0 1 1645536889755942684247271737895040533332925346803107696840329467064516750907548276119399259925075808721456809268548478899404182449630853720169947873247695030028073374765158319249993355233190708328507018452379042344233394425070119819411456.00000000 -21260761740904515862103729694031037871768960871278684238516950633121622469172078254192674678718434683947229326856175819611325000994573172705786632890647948997268105904111772543119784788684019437477737359872888139985994121216.00000000 Inf
547 1 1 34 0 2 2250444249427127681919397610044453158055046235078015687528918767650860063711338039804532047800938622117980080233239480735627570138424729685537672380387758231229335369426733771560370965522160951334408661730727391281129540135837419918327808.00000000 -36897724481653535739733735647496921802403326708135932399749055732032473819368208385633230316929932941214609226757808555033983127318407656740035697779197810615061913525244655000607071239065058562567829244036739536638571446272.00000000 Inf
548 1 1 34 0 3 1645536889755942684247271737895040533332925346803107696840329467064516750907548276119399259925075808721456809268548478899404182449630853720169947873247695030028073374765158319249993355233190708328507018452379042344233394425070119819411456.00000000 -21260761740904515862103729694031037871768960871278684238516950633121622469172078254192674678718434683947229326856175819611325000994573172705786632890647948997268105904111772543119784788684019437477737359872888139985994121216.00000000 Inf
549 1 1 34 1 0 804698726946445958789241680883850439466698470835532580319927014206744598003106021239688085997508273958558649156177370899854066338347227637018745787574510444797220064225694022710529464075700732177269451849025415923208532706775598142324736.00000000 -12987594805861288303257198858769842227770728762282603959223024716428889522464734194466011872383455349566577511182926181113102730501361315121990602679014002804493894668129516958120727847123524556600786858493592455448585306112.00000000 Inf
550 1 1 34 1 1 806989925373465168107543542559649217794495268288674777770272599504535496520057988357875093364125880044695002017007871453640118249839914858164882401709134784217660424629090276361520656773986360989582542154024797187918580315442599809777664.00000000 -13927687046063634067224459848793449326511016793823591590450885993197228739472443719255626731142143437096342158135791089013815480590903482778199091224194966672990487544543082574884878522462099036277222433246937727321988136960.00000000 Inf
551 1 1 34 1 2 804698726972845112380586134034210416038076183746415918417891098658927408859395845984512284249684374335918474709941033352727112973623195715957476110478454435217492531175435321930134676711561271763610203725725761200323187864749403210252288.00000000 -6135744236310153592413587272300409128085248870512673577826181341380508617880010441340979138823246460245892184181385415816787790297751523906585857141551127091223906652492173901205985485257224833676748059553221273003401150464.00000000 Inf
552 1 1 34 1 3 806989925373465168107543542559649217794495268288674777770272599504535496520057988357875093364125880044695002017007871453640118249839914858164882401709134784217660424629090276361520656773986360989582542154024797187918580315442599809777664.00000000 -13927687046063634067224459848793449326511016793823591590450885993197228739472443719255626731142143437096342158135791089013815480590903482778199091224194966672990487544543082574884878522462099036277222433246937727321988136960.00000000 Inf
553 1 1 34 2 0 2620026369321503277581340307254476898790502705633442888970907186298158815749133244079847382370610638316331097044832983263571931509526873786844535464631274689241963995037211593215603340746581169004790380040362283697552748549967523795173376.00000000 -36603447930135862413740231435424229700188775376579779187730802726128591913739586092099810566902685143677579579085982303205521509343356587731210831043288386061620421753729360739698900439547657240025287538088139337915051278336.00000000 Inf
554 1 1 34 2 1 1186922889864836701107094237118871948418504065830983052107794256359063530308874018386106479375341992660589026469866454877370063910150409074460014459129757757285273117629435465228324746320802559482432682399702507184446498970779491409854464.00000000 -21413951572344851100478968985872204334162149820558462188490271975125103592222134336415875683604354176610018419023571315661720990761950785637459789268140066892875045747786945996869240441416054769056723059980543103709271293952.00000000 Inf
555 1 1 34 2 2 1576274152024674226048206509200784786878083173352036300635568810159446436222380848046014169207904493700174393350192016821416242991484869705280952002937379952995445191590467356721603634074949580261728614965483654929896229854444545026031616.00000000 -33250538495026862859706542888391072949738251091274090402336826079895739896471570743894407075030777754385765591858063319766236400118455097722424574186383516541924909328962865963797885810446639383750061861774017540489041936384.00000000 Inf
556 1 1 34 2 3 1186922889864836701107094237118871948418504065830983052107794256359063530308874018386106479375341992660589026469866454877370063910150409074460014459129757757285273117629435465228324746320802559482432682399702507184446498970779491409854464.00000000 -21413951572344851100478968985872204334162149820558462188490271975125103592222134336415875683604354176610018419023571315661720990761950785637459789268140066892875045747786945996869240441416054769056723059980543103709271293952.00000000 Inf
557 1 1 34 3 0 804698726946445958789241680883850439466698470835532580319927014206744598003106021239688085997508273958558649156177370899854066338347227637018745787574510444797220064225694022710529464075700732177269451849025415923208532706775598142324736.00000000 -12987594805861288303257198858769842227770728762282603959223024716428889522464734194466011872383455349566577511182926181113102730501361315121990602679014002804493894668129516958120727847123524556600786858493592455448585306112.00000000 Inf
558 1 1 34 3 1 806989925373465168107543542559649217794495268288674777770272599504535496520057988357875093364125880044695002017007871453640118249839914858164882401709134784217660424629090276361520656773986360989582542154024797187918580315442599809777664.00000000 -13927687046063634067224459848793449326511016793823591590450885993197228739472443719255626731142143437096342158135791089013815480590903482778199091224194966672990487544543082574884878522462099036277222433246937727321988136960.00000000 Inf
559 1 1 34 3 2 804698726972845112380586134034210416038076183746415918417891098658927408859395845984512284249684374335918474709941033352727112973623195715957476110478454435217492531175435321930134676711561271763610203725725761200323187864749403210252288.00000000 -6135744236310153592413587272300409128085248870512673577826181341380508617880010441340979138823246460245892184181385415816787790297751523906585857141551127091223906652492173901205985485257224833676748059553221273003401150464.00000000 Inf
560 1 1 34 3 3 806989925373465168107543542559649217794495268288674777770272599504535496520057988357875093364125880044695002017007871453640118249839914858164882401709134784217660424629090276361520656773986360989582542154024797187918580315442599809777664.00000000 -13927687046063634067224459848793449326511016793823591590450885993197228739472443719255626731142143437096342158135791089013815480590903482778199091224194966672990487544543082574884878522462099036277222433246937727321988136960.00000000 Inf
561 1 1 35 0 0 -256642532871850659305508229513146046428590742473530577762032250079550934554853095633156716429800268666430435014041364211387622629995333696254882090595343767732179732791186146470418927334496828215678661778627984321833357735241526039187292160.00000000 4157342891403816477654926749579857328818508452394125994796854832244602824839282568259302651633185527356697012119010661831987514282430992024494511427351271410638450241110061627283933589749101208416578194164324335093407304122368.00000000 Inf
562 1 1 35 0 1 -306425000830454636581041175410403574244751588424766397857361135239139954430677363154929166561370402598160203404365681512755474494299221501862827686380978146422117908273915475879568140744552558963151071148334632024820526399861685575745536.00000000 2738971475846303199619995444668628908238654597675336990209831045346455886713596308404162770327914250120204303163361435341320652401674534895393737169643515834349299972304948073798594728925231618654414785761082760223866748928.00000000 Inf
563 1 1 35 0 2 297724982133025142299616836930318028242190975865624342605285330419872572179662133086447276011724636527966411565896654439177551871337118617410026637218235004989066471435271673096918098637581097501239285710165259951032327599369499254456320.00000000 -4944570397373687413909305085863972950778472707724253163550434700172930639530186260062343803431296381124805917790002401873093008948818943966940077903395540968680089641714929126520854259477642618587918412335036087946715332608.00000000 Inf
564 1 1 35 0 3 -306425000830454636581041175410403574244751588424766397857361135239139954430677363154929166561370402598160203404365681512755474494299221501862827686380978146422117908273915475879568140744552558963151071148334632024820526399861685575745536.00000000 2738971475846303199619995444668628908238654597675336990209831045346455886713596308404162770327914250120204303163361435341320652401674534895393737169643515834349299972304948073798594728925231618654414785761082760223866748928.00000000 Inf
565 1 1 35 1 0 -1146491496869706780845110371154888904177133815984867608382407242822075577889098910686765289612701361845077991474778200399566757363838167244547636995750492323645086654459710066091474884892385288199601207765692486369809649841820821044068352.00000000 19806352643270387396392786168486711501669611003901298473355033466112143492383351293757476256693611339028789595301044678959305194449207697480183644182697257432181200663520223288059836710111672897649854959734351714595245129728.00000000 Inf
566 1 1 35 1 1 -1144205061783262931557513539996218760552918481433445910376081076593423242527383702043351836894205466566809088347210095110829172113820437726217283758291917699103013555121385711567561382394064317184630568733324226316484871124160108732350464.00000000 20647388395595598699904415384180378800939300383589455185748323256453948923342328620506220062627489553751455534429016547314983565232188965593197416537295021733720231604842820727354272748549344036435604580100716740496574119936.00000000 Inf
567 1 1 35 1 2 -1146491496820043174340810925607262413034967002365466748650296914595348927254207745151919109222420679636645781587568523658889607302031893196164051217948724978757611646529503354206547738237957759789499764811321610064719597515931662512291840.00000000 18426268842015408308875457131588955214569168394320875798650570726446517383575680523406988157377315000044484072938005091904139037375963107846230036276849361757619853290163524257235689406682178981894151166362545445245288448000.00000000 Inf
568 1 1 35 1 3 -1144205061783262931557513539996218760552918481433445910376081076593423242527383702043351836894205466566809088347210095110829172113820437726217283758291917699103013555121385711567561382394064317184630568733324226316484871124160108732350464.00000000 20647388395595598699904415384180378800939300383589455185748323256453948923342328620506220062627489553751455534429016547314983565232188965593197416537295021733720231604842820727354272748549344036435604580100716740496574119936.00000000 Inf
569 1 1 35 2 0 665801905157029532815306060218266849278543720744101443179192011063325722778408481036989366614515210196397645649025936422462239645247583824465891275917197775424693609968669970067643537220870280249610012104671354562795475941035151605104640.00000000 -14695874261611776651815924681744620278192146073110181545292159764632276440352657928260311522261651281149746238841473927351503067851160655020142846833048164620932341183092414975694380061467057412480058160209167542167611113472.00000000 Inf
570 1 1 35 2 1 -765039000744776635146753905237331002615100476328296361801746511461433645098034804753665573972538414940607460351585674982404669893200664146229773009235205082993546978290486241551997572128607634847678703427774180326353038052202834363940864.00000000 14011891804515090220471282942740651429913348783917004738441044060437328835206435305830538692948934520143196390315299142195387059365911432027301262657635030636672536080615461618048169282442450147957581296913548574707249315840.00000000 Inf
