INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
181 1 1 11 4 1.00166159 -0.01325818 0.01540692
182 1 1 11 5 1.01921710 -0.03940130 0.02566294
183 1 1 11 6 0.99891528 -0.02304480 0.00843173
184 1 1 11 7 1.02213369 -0.01317960 0.02217286
185 1 1 11 8 1.00706781 -0.00768633 0.01848252
186 1 1 11 9 0.96256971 -0.04381561 0.05149665
187 1 1 11 10 1.02169499 -0.01158419 0.03279353
188 1 1 11 11 1.00274091 -0.05850727 0.03558311
189 1 1 11 12 1.00845777 -0.00204524 0.01243641
190 1 1 11 13 1.04383794 -0.00282178 0.05043424
191 1 1 11 14 1.00712125 -0.04094046 0.03096518
192 1 1 11 15 0.98335081 -0.04090675 0.02880244
193 1 1 12 0 0.98167069 0.03235606 0.02387444
194 1 1 12 1 1.01442501 0.00690238 0.03311590
195 1 1 12 2 1.00104950 0.00697078 0.01083572
196 1 1 12 3 1.00353163 0.01986979 0.01106486
197 1 1 12 4 0.98843875 0.04320385 0.02222320
198 1 1 12 5 0.98705298 0.01706073 0.02756480
199 1 1 12 6 1.00921084 0.03341722 0.02812889
200 1 1 12 7 1.00130532 0.04328243 0.02807890
201 1 1 12 8 0.94616628 0.04877570 0.03860364
202 1 1 12 9 1.01357593 0.01264642 0.01837404
203 1 1 12 10 0.98421116 0.04487784 0.03513222
204 1 1 12 11 1.00845777 -0.00204524 0.01243641
205 1 1 12 12 1.06690437 0.05441679 0.03967225
206 1 1 12 13 0.99780846 0.05364025 0.04815238
207 1 1 12 14 1.00559282 0.01552157 0.01349777
208 1 1 12 15 1.00446455 0.01555528 0.01653923
209 1 1 13 0 1.01782014 0.03157952 0.04228196
210 1 1 13 1 1.09117686 0.00612584 0.09871486
211 1 1 13 2 1.01241161 0.00619424 0.02899989
212 1 1 13 3 1.00918173 0.01909326 0.03050069
213 1 1 13 4 0.99989238 0.04242731 0.04153032
214 1 1 13 5 0.98734370 0.01628419 0.03783076
215 1 1 13 6 1.01598119 0.03264069 0.04582422
216 1 1 13 7 0.97137382 0.04250589 0.05527191
217 1 1 13 8 0.97773268 0.04799916 0.05826823
218 1 1 13 9 1.01150924 0.01186988 0.02141407
219 1 1 13 10 0.93814551 0.04410130 0.08086160
220 1 1 13 11 1.04383794 -0.00282178 0.05043424
221 1 1 13 12 0.99780846 0.05364025 0.04815238
222 1 1 13 13 0.92500571 0.05286371 0.10351105
223 1 1 13 14 1.00607954 0.01474503 0.02538748
224 1 1 13 15 0.98818610 0.01477874 0.03894827
225 1 1 14 0 0.99453578 -0.00653916 0.01426876
226 1 1 14 1 1.00432815 -0.03199284 0.04954343
227 1 1 14 2 0.96394918 -0.03192444 0.04007774
228 1 1 14 3 0.99760312 -0.01902542 0.02492072
229 1 1 14 4 1.00130170 0.00430864 0.01487538
230 1 1 14 5 0.98508961 -0.02183449 0.02327709
231 1 1 14 6 0.99828698 -0.00547799 0.00804117
232 1 1 14 7 1.00031170 0.00438721 0.00969494
233 1 1 14 8 1.00341179 0.00988048 0.00960295
234 1 1 14 9 1.00538837 -0.02624880 0.03567723
235 1 1 14 10 0.98370298 0.00598262 0.01248242
236 1 1 14 11 1.00712125 -0.04094046 0.03096518
237 1 1 14 12 1.00559282 0.01552157 0.01349777
238 1 1 14 13 1.00607954 0.01474503 0.02538748
239 1 1 14 14 1.02790624 -0.02337364 0.03361721
240 1 1 14 15 1.00645125 -0.02333994 0.01905907
241 1 1 15 0 1.00097906 -0.00650545 0.01214748
242 1 1 15 1 1.00179139 -0.03195913 0.03794567
243 1 1 15 2 1.01834593 -0.03189073 0.02544836
244 1 1 15 3 0.99346097 -0.01899172 0.02169445
245 1 1 15 4 0.99486929 0.00434234 0.01751716
246 1 1 15 5 1.02480708 -0.02180078 0.02910596
247 1 1 15 6 0.99547359 -0.00544429 0.02004228
248 1 1 15 7 1.00643295 0.00442092 0.01922548
249 1 1 15 8 1.00285515 0.00991419 0.02276351
250 1 1 15 9 0.99434119 -0.02621509 0.02619009
251 1 1 15 10 1.01034707 0.00601633 0.02246848
252 1 1 15 11 0.98335081 -0.04090675 0.02880244
253 1 1 15 12 1.00446455 0.01555528 0.01653923
254 1 1 15 13 0.98818610 0.01477874 0.03894827
255 1 1 15 14 1.00645125 -0.02333994 0.01905907
256 1 1 15 15 0.98402214 -0.02330623 0.02777031
