INDEX ORBITAL_ID_2 ORBITAL_ID_1 K_2 K_1 MEAN_R MEAN_I STD
178 1 1 11 1 0.20496480 -0.14810565 0.00097351
179 1 1 11 2 0.26352344 -0.15997162 0.00087206
180 1 1 11 3 0.41505780 -0.16895238 0.00136037
181 1 1 11 4 1.16094160 -0.22932539 0.00206286
182 1 1 11 5 3.06791035 -0.00000000 0.00386051
183 1 1 11 6 0.94560735 0.18806790 0.00165610
184 1 1 11 7 0.23968602 0.10371767 0.00137281
185 1 1 11 8 0.01443390 0.01381527 0.00028700
186 1 1 11 9 -0.16136868 -0.14866783 0.00135683
187 1 1 11 10 -0.50885671 -0.76332761 0.00181869
188 1 1 11 11 -0.95554746 -2.88406189 0.00381044
189 1 1 11 12 -0.19546012 -1.12256383 0.00224351
190 1 1 11 13 -0.02079359 -0.40501144 0.00135252
191 1 1 11 14 0.05701220 -0.24913618 0.00086573
192 1 1 11 15 0.10698001 -0.14795240 0.00107037
193 1 1 12 0 -2.56180975 1.68842813 0.00437764
194 1 1 12 1 0.39486067 -0.20743350 0.00124599
195 1 1 12 2 0.58548014 -0.22377864 0.00105695
196 1 1 12 3 1.39846443 -0.27590843 0.00183689
197 1 1 12 4 2.98990269 -0.00000000 0.00457079
198 1 1 12 5 1.16094160 0.22932539 0.00206286
199 1 1 12 6 0.32707112 0.13733598 0.00160271
200 1 1 12 7 0.13212485 0.08916448 0.00039743
201 1 1 12 8 0.01163368 0.01400835 0.00025453
202 1 1 12 9 -0.06806335 -0.10094372 0.00045698
203 1 1 12 10 -0.13384371 -0.28381159 0.00158666
204 1 1 12 11 -0.19541753 -1.12208272 0.00222224
205 1 1 12 12 0.30362755 -2.93675140 0.00449935
206 1 1 12 13 0.35136382 -1.33419815 0.00200961
207 1 1 12 14 0.21188704 -0.53702415 0.00110410
208 1 1 12 15 0.23941928 -0.28710310 0.00136760
209 1 1 13 0 -3.59632872 1.33553582 0.00515651
210 1 1 13 1 0.93970421 -0.32745787 0.00144652
211 1 1 13 2 1.67773705 -0.32316257 0.00076922
212 1 1 13 3 2.83084108 -0.00000000 0.00479954
213 1 1 13 4 1.39846443 0.27590843 0.00183689
214 1 1 13 5 0.41505780 0.16895238 0.00136037
215 1 1 13 6 0.19498778 0.12655678 0.00051950
216 1 1 13 7 0.07334571 0.06931383 0.00039662
217 1 1 13 8 0.01390515 0.01381351 0.00027100
218 1 1 13 9 -0.02204672 -0.05750043 0.00040573
219 1 1 13 10 -0.03447901 -0.18731166 0.00056184
220 1 1 13 11 -0.02101763 -0.40459291 0.00136625
221 1 1 13 12 0.35120386 -1.33379456 0.00199787
222 1 1 13 13 1.42107707 -2.38941808 0.00472960
223 1 1 13 14 1.07705633 -1.25516918 0.00102683
224 1 1 13 15 0.72899384 -0.58210498 0.00167759
225 1 1 14 0 -2.95800907 -0.02792489 0.00922539
226 1 1 14 1 1.89527205 -0.37968999 0.00166800
227 1 1 14 2 2.60361153 0.00000000 0.00660120
228 1 1 14 3 1.67773705 0.32316257 0.00076922
229 1 1 14 4 0.58548014 0.22377864 0.00105695
230 1 1 14 5 0.26352344 0.15997162 0.00087206
231 1 1 14 6 0.12606421 0.10877658 0.00053824
232 1 1 14 7 0.05540642 0.06067193 0.00046784
233 1 1 14 8 0.01989814 0.01772608 0.00038068
234 1 1 14 9 0.00472075 -0.03462866 0.00045676
235 1 1 14 10 0.00895057 -0.11612609 0.00056767
236 1 1 14 11 0.05658590 -0.24907288 0.00087091
237 1 1 14 12 0.21149971 -0.53686231 0.00110058
238 1 1 14 13 1.07692931 -1.25509237 0.00101645
239 1 1 14 14 2.12849997 -1.38153469 0.00649675
240 1 1 14 15 1.78625830 -0.55739266 0.00228243
241 1 1 15 0 -0.30102066 -1.20990006 0.00992995
242 1 1 15 1 2.21605061 0.00000000 0.00633787
243 1 1 15 2 1.89527205 0.37968999 0.00166800
244 1 1 15 3 0.93970421 0.32745787 0.00144652
245 1 1 15 4 0.39486067 0.20743350 0.00124599
246 1 1 15 5 0.20496480 0.14810565 0.00097351
247 1 1 15 6 0.11014385 0.09654638 0.00093420
248 1 1 15 7 0.06493375 0.05933246 0.00088988
249 1 1 15 8 0.04374711 0.02638703 0.00087387
250 1 1 15 9 0.03887797 -0.01024165 0.00090521
251 1 1 15 10 0.05281703 -0.06224319 0.00096804
252 1 1 15 11 0.10667101 -0.14799869 0.00105270
253 1 1 15 12 0.23930796 -0.28700238 0.00135030
254 1 1 15 13 0.72922939 -0.58161512 0.00166249
255 1 1 15 14 1.78712730 -0.55639049 0.00227111
256 1 1 15 15 2.20191982 0.28551420 0.00722737
