INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
102 1 1 6 5 0.00000618 -0.00000002 0.00001269
103 1 1 6 6 0.05046976 0.00000000 0.00050639
104 1 1 6 7 -0.00000513 -0.00000001 0.00000684
105 1 1 6 8 -0.00854030 -0.00000250 0.00012024
106 1 1 6 9 -0.00000598 -0.00000129 0.00001727
107 1 1 6 10 -0.00558109 -0.00000205 0.00022641
108 1 1 6 11 0.00001129 -0.00000167 0.00002824
109 1 1 6 12 -0.00149774 -0.00000387 0.00009082
110 1 1 6 13 0.00000516 -0.00000106 0.00000488
111 1 1 6 14 -0.00306900 0.00000122 0.00011105
112 1 1 6 15 0.00000078 0.00000055 0.00000227
113 1 1 7 0 0.00000038 -0.00000030 0.00000234
114 1 1 7 1 0.00497091 -0.00000457 0.00008028
115 1 1 7 2 0.00000005 -0.00000005 0.00000213
116 1 1 7 3 0.00690440 -0.00000192 0.00009180
117 1 1 7 4 -0.00000141 -0.00000039 0.00000200
118 1 1 7 5 0.00906496 -0.00000185 0.00011799
119 1 1 7 6 -0.00000513 0.00000001 0.00000684
120 1 1 7 7 -0.04033448 -0.00000000 0.00043161
121 1 1 7 8 0.00000395 0.00000450 0.00000977
122 1 1 7 9 0.01057859 -0.00000321 0.00018474
123 1 1 7 10 -0.00000582 -0.00000158 0.00001808
124 1 1 7 11 0.00394869 0.00000341 0.00009310
125 1 1 7 12 -0.00000451 0.00000145 0.00000282
126 1 1 7 13 0.00247888 0.00000256 0.00009050
127 1 1 7 14 -0.00000060 -0.00000009 0.00000205
128 1 1 7 15 0.00304079 -0.00000048 0.00009097
129 1 1 8 0 -0.00284306 -0.00000040 0.00008369
130 1 1 8 1 -0.00000066 0.00000013 0.00000230
131 1 1 8 2 -0.00360190 0.00000285 0.00007842
132 1 1 8 3 0.00000025 0.00000015 0.00000187
133 1 1 8 4 -0.00506860 0.00000220 0.00009134
134 1 1 8 5 0.00000267 0.00000081 0.00000190
135 1 1 8 6 -0.00854030 0.00000250 0.00012024
136 1 1 8 7 0.00000395 -0.00000450 0.00000977
137 1 1 8 8 0.03504113 0.00000000 0.00040821
138 1 1 8 9 0.00000143 0.00000483 0.00001123
139 1 1 8 10 -0.00854567 -0.00000254 0.00012037
140 1 1 8 11 0.00000330 -0.00000065 0.00000244
141 1 1 8 12 -0.00506844 -0.00000254 0.00009131
142 1 1 8 13 0.00000068 -0.00000026 0.00000196
143 1 1 8 14 -0.00360151 -0.00000332 0.00007839
