INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
194 1 1 12 1 4.01449550 0.04525455 0.05373190
195 1 1 12 2 4.00183751 0.09698908 0.06198423
196 1 1 12 3 4.01618580 0.09785539 0.05856817
197 1 1 12 4 3.98617723 0.14256878 0.09261427
198 1 1 12 5 3.99532499 0.13312623 0.08551621
199 1 1 12 6 3.99771934 0.12734077 0.07777422
200 1 1 12 7 3.98989980 0.15712102 0.11859770
201 1 1 12 8 3.98388972 0.14753367 0.10542997
202 1 1 12 9 4.02868414 0.10129986 0.06266056
203 1 1 12 10 3.99564040 0.15719253 0.10071375
204 1 1 12 11 4.00325862 0.09019108 0.06088621
205 1 1 12 12 4.02550406 0.11903967 0.06773412
206 1 1 12 13 4.00881347 0.09615824 0.06037072
207 1 1 12 14 4.00788520 0.08443721 0.04552585
208 1 1 12 15 3.99266802 0.05925287 0.04790440
209 1 1 13 0 3.99628269 0.12734034 0.15741473
210 1 1 13 1 4.12560110 0.04214839 0.15435476
211 1 1 13 2 4.03027522 0.09388293 0.13051171
212 1 1 13 3 4.02285096 0.09474924 0.12673503
213 1 1 13 4 3.97684673 0.13946262 0.16523279
214 1 1 13 5 3.96912684 0.13002008 0.16437312
215 1 1 13 6 3.97518823 0.12423461 0.15600202
216 1 1 13 7 3.95035937 0.15401487 0.20347609
217 1 1 13 8 3.95197362 0.14442751 0.18797199
218 1 1 13 9 3.97974883 0.09819370 0.12865219
219 1 1 13 10 3.95734155 0.15408638 0.18243240
220 1 1 13 11 4.01434985 0.08708493 0.13564334
221 1 1 13 12 3.99595710 0.11593352 0.13024033
222 1 1 13 13 3.95873683 0.09305208 0.14057486
223 1 1 13 14 4.05321633 0.08133106 0.12306865
224 1 1 13 15 4.01609120 0.05614672 0.12959005
225 1 1 14 0 3.99725292 -0.02513438 0.05105184
226 1 1 14 1 3.99892578 -0.11032632 0.11996576
227 1 1 14 2 4.00032009 -0.05859179 0.07590023
228 1 1 14 3 4.01050316 -0.05772548 0.07493858
229 1 1 14 4 4.00628731 -0.01301209 0.04240765
230 1 1 14 5 4.00304280 -0.02245464 0.04407270
231 1 1 14 6 3.98283743 -0.02824010 0.05249766
232 1 1 14 7 3.98718759 0.00154015 0.02961128
233 1 1 14 8 4.00358867 -0.00804720 0.03179104
234 1 1 14 9 4.00936139 -0.05428101 0.07767369
235 1 1 14 10 3.98863077 0.00161166 0.03601968
236 1 1 14 11 4.00802388 -0.06538979 0.06790385
237 1 1 14 12 3.99422304 -0.03654120 0.07203557
238 1 1 14 13 3.98691511 -0.05942263 0.07226043
239 1 1 14 14 3.99260735 -0.07114366 0.09668896
240 1 1 14 15 3.99453461 -0.09632800 0.07974441
241 1 1 15 0 4.00189297 -0.02499955 0.05115214
242 1 1 15 1 4.00537798 -0.11019149 0.07957713
243 1 1 15 2 4.00775415 -0.05845696 0.05501813
244 1 1 15 3 3.97163267 -0.05759065 0.06517734
245 1 1 15 4 4.00143276 -0.01287726 0.05235486
246 1 1 15 5 4.00288524 -0.02231981 0.05723264
247 1 1 15 6 3.99638627 -0.02810527 0.06008156
248 1 1 15 7 4.03098761 0.00167499 0.08492487
249 1 1 15 8 3.99835164 -0.00791237 0.06545925
250 1 1 15 9 3.97918643 -0.05414618 0.05874210
251 1 1 15 10 4.01503907 0.00174649 0.06427159
252 1 1 15 11 3.98890154 -0.06525495 0.05972749
253 1 1 15 12 4.00606266 -0.03640636 0.05088424
254 1 1 15 13 4.01640128 -0.05928780 0.05949386
255 1 1 15 14 4.01431188 -0.07100882 0.06985811
256 1 1 15 15 4.00410995 -0.09619316 0.06806655
