INDEX ORBITAL_ID_2 ORBITAL_ID_1 K_2 K_1 MEAN_R MEAN_I STD
179 1 1 11 2 0.27554580 -0.16847186 0.00060670
180 1 1 11 3 0.45160661 -0.18374317 0.00083471
181 1 1 11 4 1.11012982 -0.21828749 0.00079466
182 1 1 11 5 3.17448133 -0.00000000 0.00202058
183 1 1 11 6 0.91639448 0.18158592 0.00054760
184 1 1 11 7 0.26420556 0.11301215 0.00046989
185 1 1 11 8 0.01448396 0.01409434 0.00031273
186 1 1 11 9 -0.17724266 -0.16885817 0.00052906
187 1 1 11 10 -0.49335537 -0.73503461 0.00080868
188 1 1 11 11 -1.01062536 -2.97677130 0.00201105
189 1 1 11 12 -0.19372413 -1.06588751 0.00096512
190 1 1 11 13 -0.00895268 -0.44071061 0.00086523
191 1 1 11 14 0.06005024 -0.26171753 0.00065677
192 1 1 11 15 0.10901897 -0.15081109 0.00105258
193 1 1 12 0 -2.55477193 1.71915261 0.00466311
194 1 1 12 1 0.41063255 -0.22133379 0.00112716
195 1 1 12 2 0.60265898 -0.23176442 0.00094848
196 1 1 12 3 1.34966354 -0.26447542 0.00091381
197 1 1 12 4 3.11994813 -0.00000000 0.00252560
198 1 1 12 5 1.11012982 0.21828749 0.00079466
199 1 1 12 6 0.36396648 0.15197736 0.00064613
200 1 1 12 7 0.13124081 0.08849761 0.00029561
201 1 1 12 8 0.01260194 0.01352191 0.00027401
202 1 1 12 9 -0.06815567 -0.09886971 0.00036274
203 1 1 12 10 -0.14154563 -0.32237595 0.00068751
204 1 1 12 11 -0.19413962 -1.06757640 0.00100016
205 1 1 12 12 0.28900019 -3.06737168 0.00251227
206 1 1 12 13 0.32332224 -1.28605418 0.00105930
207 1 1 12 14 0.22602290 -0.54653140 0.00098469
208 1 1 12 15 0.25667743 -0.29848871 0.00122517
209 1 1 13 0 -3.57704724 1.38687785 0.00552243
210 1 1 13 1 0.92020677 -0.32375819 0.00121054
211 1 1 13 2 1.66021417 -0.31848038 0.00062269
212 1 1 13 3 2.97442205 -0.00000000 0.00332416
213 1 1 13 4 1.34966354 0.26447542 0.00091381
214 1 1 13 5 0.45160661 0.18374317 0.00083471
215 1 1 13 6 0.19731735 0.12818792 0.00037687
216 1 1 13 7 0.07760183 0.07247149 0.00031762
217 1 1 13 8 0.01435845 0.01408899 0.00028279
218 1 1 13 9 -0.02250588 -0.06203114 0.00034553
219 1 1 13 10 -0.03648663 -0.18923862 0.00045475
220 1 1 13 11 -0.00907714 -0.44194468 0.00087608
221 1 1 13 12 0.32346860 -1.28761996 0.00109189
222 1 1 13 13 1.46607002 -2.52686952 0.00331228
223 1 1 13 14 1.04669587 -1.25295149 0.00085710
224 1 1 13 15 0.70984567 -0.56974646 0.00140962
225 1 1 14 0 -3.13667729 0.09208717 0.00743875
226 1 1 14 1 1.92843423 -0.38345808 0.00134712
227 1 1 14 2 2.78213389 0.00000000 0.00523685
228 1 1 14 3 1.66021417 0.31848038 0.00062269
229 1 1 14 4 0.60265898 0.23176442 0.00094848
230 1 1 14 5 0.27554580 0.16847186 0.00060670
231 1 1 14 6 0.12973982 0.11239100 0.00049528
232 1 1 14 7 0.05850080 0.06517042 0.00040586
233 1 1 14 8 0.02046475 0.01798073 0.00038026
234 1 1 14 9 0.00431454 -0.03903698 0.00043156
235 1 1 14 10 0.00975467 -0.12036515 0.00054321
236 1 1 14 11 0.05998728 -0.26267516 0.00067916
237 1 1 14 12 0.22618545 -0.54774243 0.00101763
238 1 1 14 13 1.04701579 -1.25418768 0.00087805
239 1 1 14 14 2.24774409 -1.51523159 0.00528031
240 1 1 14 15 1.80445053 -0.60239273 0.00195644
241 1 1 15 0 -0.47785582 -1.14113065 0.00943451
242 1 1 15 1 2.38761072 0.00000000 0.00520114
243 1 1 15 2 1.92843423 0.38345808 0.00134712
244 1 1 15 3 0.92020677 0.32375819 0.00121054
245 1 1 15 4 0.41063255 0.22133379 0.00112716
246 1 1 15 5 0.20676665 0.15241346 0.00098701
247 1 1 15 6 0.11321152 0.10261456 0.00091497
248 1 1 15 7 0.06539588 0.06261033 0.00087415
249 1 1 15 8 0.04380494 0.02681519 0.00086930
250 1 1 15 9 0.03880993 -0.01273913 0.00090124
251 1 1 15 10 0.05498948 -0.06783268 0.00096897
252 1 1 15 11 0.10785425 -0.15185879 0.00107715
253 1 1 15 12 0.25550489 -0.29995535 0.00125683
254 1 1 15 13 0.70860136 -0.57181819 0.00144514
255 1 1 15 14 1.80294543 -0.60507481 0.00200176
256 1 1 15 15 2.36530151 0.20199767 0.00636324
