INDEX ORBITAL_ID_2 ORBITAL_ID_1 K_2 K_1 MEAN_R MEAN_I STD
129 1 1 8 0 5.77730093 0.00000622 0.01186566
130 1 1 8 1 4.68220754 -0.00006418 0.00765471
131 1 1 8 2 2.59345195 -0.00011124 0.00385532
132 1 1 8 3 1.34166150 -0.00008493 0.00445566
133 1 1 8 4 0.77099934 -0.00002693 0.00292415
134 1 1 8 5 0.50807801 -0.00000949 0.00168580
135 1 1 8 6 0.38240949 -0.00000322 0.00097925
136 1 1 8 7 0.32409617 -0.00000107 0.00063695
137 1 1 8 8 0.30706505 -0.00000000 0.00054042
138 1 1 8 9 0.32420204 -0.00000005 0.00064241
139 1 1 8 10 0.38263281 -0.00000194 0.00098946
140 1 1 8 11 0.50837810 -0.00000457 0.00170445
141 1 1 8 12 0.77116953 -0.00000470 0.00295215
142 1 1 8 13 1.34164920 0.00003673 0.00446706
143 1 1 8 14 2.59468967 0.00002518 0.00383673
144 1 1 8 15 4.68457000 0.00000875 0.00768415
145 1 1 9 0 4.68581041 0.00001385 0.00769879
146 1 1 9 1 3.95040266 -0.00008875 0.01291623
147 1 1 9 2 2.82459754 -0.00013916 0.00573796
148 1 1 9 3 1.63206345 -0.00008872 0.00383145
149 1 1 9 4 0.93102840 -0.00005538 0.00363680
150 1 1 9 5 0.58846628 -0.00001528 0.00240580
151 1 1 9 6 0.42477382 -0.00000344 0.00145166
152 1 1 9 7 0.34909307 -0.00000000 0.00089532
153 1 1 9 8 0.32409617 0.00000107 0.00063695
154 1 1 9 9 0.33778771 0.00000123 0.00060447
155 1 1 9 10 0.39510010 -0.00000099 0.00081067
156 1 1 9 11 0.52273162 -0.00000532 0.00137922
157 1 1 9 12 0.80028194 -0.00001310 0.00256007
158 1 1 9 13 1.45743849 -0.00001132 0.00432298
159 1 1 9 14 3.15922133 0.00002541 0.00343930
160 1 1 9 15 5.39254421 -0.00002742 0.00613200
161 1 1 10 0 2.59657816 0.00008546 0.00383605
162 1 1 10 1 2.83086587 -0.00006715 0.00582316
163 1 1 10 2 2.80996966 -0.00007391 0.01263884
164 1 1 10 3 2.17795765 -0.00009870 0.00526578
165 1 1 10 4 1.33073999 -0.00004201 0.00357885
166 1 1 10 5 0.80552818 -0.00001907 0.00333274
167 1 1 10 6 0.54464940 -0.00000000 0.00227874
168 1 1 10 7 0.42477382 0.00000344 0.00145166
169 1 1 10 8 0.38240949 0.00000322 0.00097925
170 1 1 10 9 0.39499061 0.00000200 0.00080533
171 1 1 10 10 0.46849130 -0.00000089 0.00095722
172 1 1 10 11 0.64641070 -0.00000566 0.00154986
173 1 1 10 12 1.07958847 -0.00001159 0.00275157
174 1 1 10 13 2.28080370 -0.00005317 0.00266739
175 1 1 10 14 4.41379161 -0.00009483 0.00397142
176 1 1 10 15 3.16019290 0.00004352 0.00340051
177 1 1 11 0 1.34248272 -0.00001300 0.00439809
178 1 1 11 1 1.63517104 0.00004154 0.00379497
179 1 1 11 2 2.18483390 -0.00009098 0.00537916
180 1 1 11 3 2.36814723 -0.00003323 0.01175485
181 1 1 11 4 1.94741412 -0.00003502 0.00496663
182 1 1 11 5 1.25278693 -0.00000000 0.00349340
183 1 1 11 6 0.80552818 0.00001907 0.00333274
184 1 1 11 7 0.58846628 0.00001528 0.00240580
185 1 1 11 8 0.50807801 0.00000949 0.00168580
186 1 1 11 9 0.52249574 0.00000401 0.00136811
187 1 1 11 10 0.64628183 -0.00000085 0.00154437
188 1 1 11 11 0.98803965 -0.00000443 0.00222823
189 1 1 11 12 1.97029387 -0.00005970 0.00191354
190 1 1 11 13 3.84356700 -0.00013150 0.00495170
191 1 1 11 14 2.28170929 0.00007878 0.00262785
192 1 1 11 15 1.45800479 0.00003483 0.00426645
193 1 1 12 0 0.77139815 0.00000255 0.00290064
194 1 1 12 1 0.93155320 -0.00002331 0.00357406
195 1 1 12 2 1.33375771 0.00001692 0.00353479
196 1 1 12 3 1.95445147 -0.00003607 0.00509029
197 1 1 12 4 2.24819102 0.00000000 0.01142329
198 1 1 12 5 1.94741412 0.00003502 0.00496663
199 1 1 12 6 1.33073999 0.00004201 0.00357885
200 1 1 12 7 0.93102840 0.00005538 0.00363680
201 1 1 12 8 0.77099934 0.00002693 0.00292415
202 1 1 12 9 0.79996600 0.00000932 0.00253717
203 1 1 12 10 1.07930253 -0.00000339 0.00273727
204 1 1 12 11 1.97012277 -0.00007085 0.00190912
205 1 1 12 12 3.67852218 -0.00014382 0.00517546
206 1 1 12 13 1.97111777 0.00009396 0.00187907
207 1 1 12 14 1.07999521 0.00003033 0.00271930
208 1 1 12 15 0.80053590 0.00001277 0.00252868
209 1 1 13 0 0.50850543 0.00000098 0.00168199
210 1 1 13 1 0.58875059 -0.00000245 0.00238162
211 1 1 13 2 0.80592828 -0.00001002 0.00326708
212 1 1 13 3 1.25576132 0.00000000 0.00344693
213 1 1 13 4 1.95445147 0.00003607 0.00509029
214 1 1 13 5 2.36814723 0.00003323 0.01175485
215 1 1 13 6 2.17795765 0.00009870 0.00526578
216 1 1 13 7 1.63206345 0.00008872 0.00383145
217 1 1 13 8 1.34166150 0.00008493 0.00445566
218 1 1 13 9 1.45714969 0.00002476 0.00429631
219 1 1 13 10 2.28022056 -0.00008001 0.00264958
220 1 1 13 11 3.84307152 -0.00014601 0.00496272
221 1 1 13 12 1.97088777 0.00011051 0.00187235
222 1 1 13 13 0.98833906 0.00002679 0.00219919
223 1 1 13 14 0.64654812 0.00000656 0.00153361
224 1 1 13 15 0.52285151 0.00000303 0.00136555
225 1 1 14 0 0.38269998 0.00000032 0.00097989
226 1 1 14 1 0.42515995 -0.00000043 0.00144815
227 1 1 14 2 0.54490343 0.00000000 0.00225409
228 1 1 14 3 0.80592828 0.00001002 0.00326708
229 1 1 14 4 1.33375771 -0.00001692 0.00353479
230 1 1 14 5 2.18483390 0.00009098 0.00537916
231 1 1 14 6 2.80996966 0.00007391 0.01263884
232 1 1 14 7 2.82459754 0.00013916 0.00573796
233 1 1 14 8 2.59345195 0.00011124 0.00385532
234 1 1 14 9 3.15859303 0.00000529 0.00343843
235 1 1 14 10 4.41279742 -0.00012088 0.00399651
236 1 1 14 11 2.28095226 0.00011330 0.00260469
237 1 1 14 12 1.07956599 0.00002308 0.00270094
238 1 1 14 13 0.64634669 0.00000144 0.00152506
239 1 1 14 14 0.46852792 0.00000040 0.00094781
240 1 1 14 15 0.39514482 0.00000079 0.00080398
241 1 1 15 0 0.32422586 0.00000010 0.00063758
242 1 1 15 1 0.34936761 0.00000000 0.00089659
243 1 1 15 2 0.42515995 0.00000043 0.00144815
244 1 1 15 3 0.58875059 0.00000245 0.00238162
245 1 1 15 4 0.93155320 0.00002331 0.00357406
246 1 1 15 5 1.63517104 -0.00004154 0.00379497
247 1 1 15 6 2.83086587 0.00006715 0.00582316
248 1 1 15 7 3.95040266 0.00008875 0.01291623
249 1 1 15 8 4.68220754 0.00006418 0.00765471
250 1 1 15 9 5.39189588 -0.00005634 0.00613631
251 1 1 15 10 3.15935395 0.00007132 0.00340166
252 1 1 15 11 1.45751142 -0.00000010 0.00424321
253 1 1 15 12 0.80000060 -0.00001852 0.00249893
254 1 1 15 13 0.52246619 -0.00001117 0.00134738
255 1 1 15 14 0.39497829 -0.00000283 0.00079630
256 1 1 15 15 0.33779481 -0.00000053 0.00059981
