INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
147 1 1 9 2 0.00000257 -0.00000048 0.00000194
148 1 1 9 3 0.00472868 0.00000833 0.00009138
149 1 1 9 4 0.00000342 -0.00000029 0.00000300
150 1 1 9 5 0.00618233 0.00000942 0.00009588
151 1 1 9 6 -0.00000992 0.00000687 0.00001929
152 1 1 9 7 0.01417558 -0.00004128 0.00017119
153 1 1 9 8 0.00000888 -0.00001056 0.00001283
154 1 1 9 9 -0.05366787 0.00000000 0.00028694
155 1 1 9 10 -0.00001310 -0.00000038 0.00001013
156 1 1 9 11 0.01255156 0.00000072 0.00009327
157 1 1 9 12 -0.00000062 0.00000051 0.00000210
158 1 1 9 13 0.00945679 0.00000541 0.00008337
159 1 1 9 14 0.00000162 0.00000061 0.00000211
160 1 1 9 15 0.00705172 0.00001054 0.00007787
161 1 1 10 0 -0.00905877 -0.00001908 0.00009423
162 1 1 10 1 -0.00000254 -0.00000014 0.00000203
163 1 1 10 2 -0.00599703 -0.00001842 0.00010568
164 1 1 10 3 -0.00000190 0.00000057 0.00000551
165 1 1 10 4 -0.00365283 -0.00001605 0.00009441
166 1 1 10 5 0.00003038 -0.00000031 0.00003085
167 1 1 10 6 -0.00546968 0.00008995 0.00026162
168 1 1 10 7 -0.00000790 0.00000695 0.00002021
169 1 1 10 8 -0.01190953 -0.00000281 0.00010534
170 1 1 10 9 -0.00001310 0.00000038 0.00001013
171 1 1 10 10 0.06608397 0.00000000 0.00033121
172 1 1 10 11 0.00001940 -0.00000057 0.00001596
173 1 1 10 12 -0.01322264 -0.00000366 0.00008411
174 1 1 10 13 0.00000109 -0.00000038 0.00000302
175 1 1 10 14 -0.01200920 -0.00001119 0.00008816
176 1 1 10 15 -0.00000215 -0.00000061 0.00000214
177 1 1 11 0 0.00000120 0.00000072 0.00000432
178 1 1 11 1 0.01044607 0.00002503 0.00011252
179 1 1 11 2 -0.00000369 0.00000012 0.00001023
180 1 1 11 3 0.00433497 0.00002107 0.00008893
181 1 1 11 4 -0.00007065 -0.00000446 0.00004706
182 1 1 11 5 -0.00488613 -0.00015532 0.00049815
183 1 1 11 6 0.00002765 -0.00000051 0.00003171
184 1 1 11 7 0.00618365 0.00000800 0.00009580
185 1 1 11 8 -0.00000010 0.00000002 0.00000247
186 1 1 11 9 0.01255156 -0.00000072 0.00009327
187 1 1 11 10 0.00001940 0.00000057 0.00001596
188 1 1 11 11 -0.08992954 -0.00000000 0.00039804
189 1 1 11 12 -0.00002635 0.00000086 0.00002342
190 1 1 11 13 0.01267085 0.00000432 0.00007192
191 1 1 11 14 -0.00000269 0.00000030 0.00000556
192 1 1 11 15 0.01454360 0.00001498 0.00009549
193 1 1 12 0 -0.01404004 -0.00001456 0.00008418
194 1 1 12 1 0.00001406 -0.00000197 0.00001869
195 1 1 12 2 -0.00519809 -0.00001741 0.00004864
196 1 1 12 3 0.00012444 -0.00000099 0.00007275
197 1 1 12 4 0.02486226 0.00022351 0.00088569
198 1 1 12 5 -0.00006935 -0.00000487 0.00004781
199 1 1 12 6 -0.00364931 -0.00001506 0.00009431
200 1 1 12 7 0.00000187 -0.00000039 0.00000320
201 1 1 12 8 -0.00747588 -0.00000202 0.00008813
202 1 1 12 9 -0.00000062 -0.00000051 0.00000210
203 1 1 12 10 -0.01322264 0.00000366 0.00008411
204 1 1 12 11 -0.00002635 -0.00000086 0.00002342
205 1 1 12 12 0.13157849 0.00000000 0.00047238
206 1 1 12 13 0.00003365 -0.00000137 0.00003291
207 1 1 12 14 -0.00835310 -0.00000217 0.00004526
208 1 1 12 15 0.00000783 -0.00000031 0.00001206
209 1 1 13 0 -0.00002818 0.00000177 0.00003382
210 1 1 13 1 -0.00405231 0.00000037 0.00007186
211 1 1 13 2 -0.00016136 0.00001569 0.00011160
212 1 1 13 3 -0.07515548 -0.00023426 0.00142172
213 1 1 13 4 0.00012710 0.00000021 0.00007334
214 1 1 13 5 0.00433192 0.00002078 0.00008881
215 1 1 13 6 -0.00000173 0.00000078 0.00000555
216 1 1 13 7 0.00472631 0.00000923 0.00009132
217 1 1 13 8 -0.00000134 0.00000060 0.00000209
218 1 1 13 9 0.00945679 -0.00000541 0.00008337
219 1 1 13 10 0.00000109 0.00000038 0.00000302
220 1 1 13 11 0.01267085 -0.00000432 0.00007192
221 1 1 13 12 0.00003365 0.00000137 0.00003291
222 1 1 13 13 -0.20295537 -0.00000000 0.00051906
223 1 1 13 14 -0.00004026 0.00000309 0.00004537
224 1 1 13 15 -0.00763806 -0.00000450 0.00002512
225 1 1 14 0 0.06687823 0.00002544 0.00019724
226 1 1 14 1 0.00014690 -0.00003647 0.00015743
227 1 1 14 2 0.20342818 0.00018907 0.00187656
228 1 1 14 3 -0.00016963 0.00001313 0.00011260
229 1 1 14 4 -0.00519709 -0.00001832 0.00004866
230 1 1 14 5 -0.00000279 0.00000001 0.00001014
231 1 1 14 6 -0.00599609 -0.00002004 0.00010553
232 1 1 14 7 0.00000221 -0.00000031 0.00000216
233 1 1 14 8 -0.00561780 0.00000107 0.00007697
234 1 1 14 9 0.00000162 -0.00000061 0.00000211
235 1 1 14 10 -0.01200920 0.00001119 0.00008816
236 1 1 14 11 -0.00000269 -0.00000030 0.00000556
237 1 1 14 12 -0.00835310 0.00000217 0.00004526
238 1 1 14 13 -0.00004026 -0.00000309 0.00004537
239 1 1 14 14 0.32985458 -0.00000000 0.00047428
240 1 1 14 15 0.00004733 -0.00001097 0.00006709
241 1 1 15 0 -0.00007596 0.00007911 0.00017048
242 1 1 15 1 -0.51866689 -0.00022101 0.00140999
243 1 1 15 2 0.00015531 -0.00003322 0.00016059
244 1 1 15 3 -0.00405847 0.00000567 0.00007174
245 1 1 15 4 0.00001368 -0.00000212 0.00001862
246 1 1 15 5 0.01044666 0.00002728 0.00011231
247 1 1 15 6 -0.00000321 -0.00000042 0.00000225
248 1 1 15 7 0.00545667 0.00000978 0.00008393
249 1 1 15 8 -0.00000153 0.00000031 0.00000245
250 1 1 15 9 0.00705172 -0.00001054 0.00007787
251 1 1 15 10 -0.00000215 0.00000061 0.00000214
252 1 1 15 11 0.01454360 -0.00001498 0.00009549
253 1 1 15 12 0.00000783 0.00000031 0.00001206
254 1 1 15 13 -0.00763806 0.00000450 0.00002512
255 1 1 15 14 0.00004733 0.00001097 0.00006709
256 1 1 15 15 -0.58791884 -0.00000000 0.00027992
