INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
112 1 1 6 15 1.53520590 0.00004310 0.00022320
113 1 1 7 0 1.48131057 -0.00002464 0.00016064
114 1 1 7 1 1.62401245 -0.00007010 0.00010380
115 1 1 7 2 1.63781028 -0.00005731 0.00009999
116 1 1 7 3 1.62844801 -0.00003942 0.00013275
117 1 1 7 4 1.61869585 -0.00002563 0.00016359
118 1 1 7 5 1.61298415 -0.00001455 0.00010567
119 1 1 7 6 1.58215533 -0.00000938 0.00008618
120 1 1 7 7 1.63964126 0.00000000 0.00035630
121 1 1 7 8 1.64706906 0.00001013 0.00039951
122 1 1 7 9 1.59059586 0.00000984 0.00010019
123 1 1 7 10 1.62100982 0.00002307 0.00013026
124 1 1 7 11 1.63243135 0.00003265 0.00019667
125 1 1 7 12 1.65148448 0.00004793 0.00017892
126 1 1 7 13 1.67367455 0.00006775 0.00016024
127 1 1 7 14 1.67303868 0.00008307 0.00017601
128 1 1 7 15 1.53566525 0.00003698 0.00023533
129 1 1 8 0 1.47995686 -0.00003622 0.00018073
130 1 1 8 1 1.62359919 -0.00008535 0.00011599
131 1 1 8 2 1.63821826 -0.00007088 0.00010750
132 1 1 8 3 1.62987446 -0.00004989 0.00013401
133 1 1 8 4 1.62078662 -0.00003475 0.00016200
134 1 1 8 5 1.61556000 -0.00002273 0.00009358
135 1 1 8 6 1.57670407 -0.00001163 0.00011562
136 1 1 8 7 1.64706906 -0.00001013 0.00039951
137 1 1 8 8 1.65253913 -0.00000000 0.00043255
138 1 1 8 9 1.58731694 0.00001165 0.00011523
139 1 1 8 10 1.62348381 0.00001332 0.00011790
140 1 1 8 11 1.63470502 0.00002787 0.00019439
141 1 1 8 12 1.65334342 0.00004314 0.00017814
142 1 1 8 13 1.67468490 0.00006686 0.00016340
143 1 1 8 14 1.67323476 0.00008487 0.00017901
144 1 1 8 15 1.53524484 0.00003340 0.00024111
145 1 1 9 0 1.47824456 -0.00004978 0.00020095
146 1 1 9 1 1.62310907 -0.00010059 0.00012421
147 1 1 9 2 1.63789711 -0.00008324 0.00010750
148 1 1 9 3 1.62778457 -0.00006028 0.00010226
149 1 1 9 4 1.61432800 -0.00004167 0.00007870
150 1 1 9 5 1.57330972 -0.00002743 0.00017839
151 1 1 9 6 1.68606511 -0.00002297 0.00049845
152 1 1 9 7 1.59059586 -0.00000984 0.00010019
153 1 1 9 8 1.58731694 -0.00001165 0.00011523
154 1 1 9 9 1.69166167 -0.00000000 0.00048953
155 1 1 9 10 1.59105316 0.00001430 0.00022974
156 1 1 9 11 1.63029237 0.00001916 0.00014324
157 1 1 9 12 1.65189495 0.00003853 0.00016278
158 1 1 9 13 1.67471756 0.00006382 0.00016517
159 1 1 9 14 1.67304708 0.00008549 0.00017782
160 1 1 9 15 1.53404753 0.00003094 0.00024107
161 1 1 10 0 1.47640768 -0.00006253 0.00022302
162 1 1 10 1 1.62108692 -0.00011476 0.00013730
163 1 1 10 2 1.63322331 -0.00009391 0.00011293
164 1 1 10 3 1.61693117 -0.00006708 0.00012697
165 1 1 10 4 1.57528008 -0.00004536 0.00023856
166 1 1 10 5 1.70111195 -0.00004091 0.00043330
167 1 1 10 6 1.59058591 -0.00002346 0.00024386
168 1 1 10 7 1.62100982 -0.00002307 0.00013026
169 1 1 10 8 1.62348381 -0.00001332 0.00011790
170 1 1 10 9 1.59105316 -0.00001430 0.00022974
171 1 1 10 10 1.71219137 -0.00000000 0.00044684
172 1 1 10 11 1.60226336 0.00001962 0.00029301
173 1 1 10 12 1.64494321 0.00003203 0.00019664
174 1 1 10 13 1.67134839 0.00005899 0.00017002
175 1 1 10 14 1.67136233 0.00008311 0.00017758
176 1 1 10 15 1.53244035 0.00002517 0.00024018
177 1 1 11 0 1.47410613 -0.00007203 0.00024386
178 1 1 11 1 1.61595851 -0.00012632 0.00015042
179 1 1 11 2 1.62251263 -0.00010124 0.00015680
180 1 1 11 3 1.58865531 -0.00006946 0.00025738
181 1 1 11 4 1.73438931 -0.00006591 0.00038454
182 1 1 11 5 1.59953980 -0.00003776 0.00028347
183 1 1 11 6 1.62474912 -0.00003746 0.00015386
184 1 1 11 7 1.63243135 -0.00003265 0.00019667
185 1 1 11 8 1.63470502 -0.00002787 0.00019439
186 1 1 11 9 1.63029237 -0.00001916 0.00014324
187 1 1 11 10 1.60226336 -0.00001962 0.00029301
188 1 1 11 11 1.75153773 0.00000000 0.00040256
189 1 1 11 12 1.62681920 0.00002794 0.00029576
190 1 1 11 13 1.66495826 0.00005142 0.00020330
191 1 1 11 14 1.66739245 0.00007604 0.00017244
192 1 1 11 15 1.53020460 0.00001211 0.00023852
193 1 1 12 0 1.47143434 -0.00007677 0.00026125
194 1 1 12 1 1.60991343 -0.00013449 0.00017563
195 1 1 12 2 1.61018369 -0.00010447 0.00020878
196 1 1 12 3 1.79064277 -0.00010196 0.00031424
197 1 1 12 4 1.62339930 -0.00005716 0.00027263
198 1 1 12 5 1.63894624 -0.00005337 0.00019859
199 1 1 12 6 1.64694121 -0.00005117 0.00016297
200 1 1 12 7 1.65148448 -0.00004793 0.00017892
201 1 1 12 8 1.65334342 -0.00004314 0.00017814
202 1 1 12 9 1.65189495 -0.00003853 0.00016278
203 1 1 12 10 1.64494321 -0.00003203 0.00019664
204 1 1 12 11 1.62681920 -0.00002794 0.00029576
205 1 1 12 12 1.81361076 -0.00000000 0.00032193
206 1 1 12 13 1.65875270 0.00003941 0.00022670
207 1 1 12 14 1.66375477 0.00006258 0.00017604
208 1 1 12 15 1.52748063 -0.00000914 0.00023016
209 1 1 13 0 1.47058558 -0.00007371 0.00027256
210 1 1 13 1 1.61593735 -0.00014075 0.00018139
211 1 1 13 2 1.86529477 -0.00015193 0.00026347
212 1 1 13 3 1.65651610 -0.00008514 0.00020685
213 1 1 13 4 1.66168880 -0.00007469 0.00019583
214 1 1 13 5 1.66747850 -0.00007026 0.00016421
215 1 1 13 6 1.67179392 -0.00006889 0.00015872
216 1 1 13 7 1.67367455 -0.00006775 0.00016024
217 1 1 13 8 1.67468490 -0.00006686 0.00016340
218 1 1 13 9 1.67471756 -0.00006382 0.00016517
219 1 1 13 10 1.67134839 -0.00005899 0.00017002
220 1 1 13 11 1.66495826 -0.00005142 0.00020330
221 1 1 13 12 1.65875270 -0.00003941 0.00022670
222 1 1 13 13 1.89257117 -0.00000000 0.00023612
223 1 1 13 14 1.66964343 0.00003854 0.00015785
224 1 1 13 15 1.52590417 -0.00003891 0.00020862
225 1 1 14 0 1.48546563 -0.00006934 0.00027910
226 1 1 14 1 1.92623117 -0.00020103 0.00029675
227 1 1 14 2 1.66891849 -0.00012119 0.00016478
228 1 1 14 3 1.66441945 -0.00009857 0.00017021
229 1 1 14 4 1.66746845 -0.00008860 0.00016146
230 1 1 14 5 1.67095245 -0.00008438 0.00016517
231 1 1 14 6 1.67260664 -0.00008244 0.00016807
232 1 1 14 7 1.67303868 -0.00008307 0.00017601
233 1 1 14 8 1.67323476 -0.00008487 0.00017901
234 1 1 14 9 1.67304708 -0.00008549 0.00017782
235 1 1 14 10 1.67136233 -0.00008311 0.00017758
236 1 1 14 11 1.66739245 -0.00007604 0.00017244
237 1 1 14 12 1.66375477 -0.00006258 0.00017604
238 1 1 14 13 1.66964343 -0.00003854 0.00015785
239 1 1 14 14 1.95606886 0.00000000 0.00018996
240 1 1 14 15 1.53571726 -0.00006958 0.00017008
241 1 1 15 0 1.81367239 -0.00008702 0.00047538
242 1 1 15 1 1.53149190 -0.00013795 0.00019981
243 1 1 15 2 1.52610356 -0.00010957 0.00018993
244 1 1 15 3 1.52920036 -0.00008568 0.00019569
245 1 1 15 4 1.53216295 -0.00006604 0.00020273
246 1 1 15 5 1.53414929 -0.00005211 0.00021092
247 1 1 15 6 1.53520590 -0.00004310 0.00022320
248 1 1 15 7 1.53566525 -0.00003698 0.00023533
249 1 1 15 8 1.53524484 -0.00003340 0.00024111
250 1 1 15 9 1.53404753 -0.00003094 0.00024107
251 1 1 15 10 1.53244035 -0.00002517 0.00024018
252 1 1 15 11 1.53020460 -0.00001211 0.00023852
253 1 1 15 12 1.52748063 0.00000914 0.00023016
254 1 1 15 13 1.52590417 0.00003891 0.00020862
255 1 1 15 14 1.53571726 0.00006958 0.00017008
256 1 1 15 15 1.85004517 0.00000000 0.00024769
