INDEX ORBITAL_ID_2 ORBITAL_ID_1 TAU R_2 R_1 MEAN_R MEAN_I STD
269 1 1 1 0 12 -0.00011204 -0.00000014 0.00000173
270 1 1 1 0 13 0.00815654 0.00000383 0.00009973
271 1 1 1 0 14 -0.00444227 0.00000091 0.00003051
272 1 1 1 0 15 0.14072591 0.00000899 0.00027680
273 1 1 1 1 0 0.14072604 0.00000900 0.00027681
274 1 1 1 1 1 -0.01926754 -0.00000000 0.00002144
275 1 1 1 1 2 -0.04780170 0.00000126 0.00016520
276 1 1 1 1 3 0.00096044 -0.00000023 0.00000738
277 1 1 1 1 4 -0.00379761 0.00000183 0.00004315
278 1 1 1 1 5 0.00004847 0.00000006 0.00000062
279 1 1 1 1 6 -0.00025510 0.00000010 0.00000815
280 1 1 1 1 7 0.00000779 0.00000004 0.00000016
281 1 1 1 1 8 0.00021677 0.00000003 0.00000205
282 1 1 1 1 9 0.00000362 0.00000001 0.00000019
283 1 1 1 1 10 0.00005841 0.00000038 0.00000843
284 1 1 1 1 11 0.00002397 0.00000001 0.00000073
285 1 1 1 1 12 -0.00173602 -0.00000133 0.00005199
286 1 1 1 1 13 0.00053185 0.00000064 0.00001047
287 1 1 1 1 14 -0.02916523 -0.00001005 0.00039106
288 1 1 1 1 15 -0.01468029 0.00000709 0.00009752
289 1 1 1 2 0 -0.00444311 0.00000133 0.00003055
290 1 1 1 2 1 -0.04780170 -0.00000126 0.00016520
291 1 1 1 2 2 0.00366455 0.00000000 0.00001376
292 1 1 1 2 3 0.02222887 -0.00000199 0.00012252
293 1 1 1 2 4 -0.00033944 0.00000031 0.00000308
294 1 1 1 2 5 0.00198762 -0.00000073 0.00002217
295 1 1 1 2 6 -0.00002552 -0.00000003 0.00000033
296 1 1 1 2 7 0.00006515 -0.00000009 0.00000328
297 1 1 1 2 8 -0.00000517 -0.00000003 0.00000015
298 1 1 1 2 9 -0.00015030 -0.00000027 0.00000338
299 1 1 1 2 10 -0.00000588 -0.00000005 0.00000039
300 1 1 1 2 11 0.00029046 -0.00000095 0.00002424
301 1 1 1 2 12 -0.00009395 0.00000024 0.00000388
302 1 1 1 2 13 0.00656430 0.00000562 0.00022210
303 1 1 1 2 14 0.00142632 0.00000152 0.00003453
304 1 1 1 2 15 -0.02916524 -0.00001000 0.00039106
305 1 1 1 3 0 0.00815652 0.00000385 0.00009973
306 1 1 1 3 1 0.00096044 0.00000023 0.00000738
307 1 1 1 3 2 0.02222887 0.00000199 0.00012252
308 1 1 1 3 3 -0.00123708 -0.00000000 0.00000839
309 1 1 1 3 4 -0.01182079 0.00000152 0.00008777
310 1 1 1 3 5 0.00015342 -0.00000023 0.00000164
311 1 1 1 3 6 -0.00106583 0.00000020 0.00001217
312 1 1 1 3 7 0.00001489 0.00000002 0.00000022
313 1 1 1 3 8 0.00000620 0.00000019 0.00000196
314 1 1 1 3 9 0.00000371 0.00000005 0.00000024
315 1 1 1 3 10 0.00001562 0.00000097 0.00001093
316 1 1 1 3 11 0.00001738 -0.00000019 0.00000172
317 1 1 1 3 12 -0.00147571 0.00000426 0.00011145
318 1 1 1 3 13 -0.00020785 -0.00000020 0.00001204
319 1 1 1 3 14 0.00656431 0.00000561 0.00022210
320 1 1 1 3 15 0.00053530 0.00000008 0.00001043
321 1 1 1 4 0 -0.00011303 0.00000010 0.00000173
322 1 1 1 4 1 -0.00379761 -0.00000183 0.00004315
323 1 1 1 4 2 -0.00033944 -0.00000031 0.00000308
324 1 1 1 4 3 -0.01182079 -0.00000152 0.00008777
325 1 1 1 4 4 0.00054042 0.00000000 0.00000513
326 1 1 1 4 5 0.00669723 -0.00000081 0.00005950
327 1 1 1 4 6 -0.00008172 0.00000014 0.00000099
328 1 1 1 4 7 0.00056641 -0.00000009 0.00000669
329 1 1 1 4 8 -0.00000945 0.00000000 0.00000021
330 1 1 1 4 9 -0.00001093 -0.00000064 0.00000527
331 1 1 1 4 10 -0.00000328 0.00000014 0.00000091
332 1 1 1 4 11 0.00022148 -0.00000524 0.00005720
333 1 1 1 4 12 0.00003028 -0.00000047 0.00000483
334 1 1 1 4 13 -0.00147568 0.00000428 0.00011145
335 1 1 1 4 14 -0.00009539 0.00000000 0.00000387
336 1 1 1 4 15 -0.00173600 -0.00000134 0.00005199
337 1 1 1 5 0 0.00066934 0.00000040 0.00001984
338 1 1 1 5 1 0.00004847 -0.00000006 0.00000062
339 1 1 1 5 2 0.00198762 0.00000073 0.00002217
340 1 1 1 5 3 0.00015342 0.00000023 0.00000164
341 1 1 1 5 4 0.00669723 0.00000081 0.00005950
342 1 1 1 5 5 -0.00027850 -0.00000000 0.00000321
343 1 1 1 5 6 -0.00381924 0.00000040 0.00003781
344 1 1 1 5 7 0.00005014 -0.00000011 0.00000066
345 1 1 1 5 8 -0.00027348 0.00000037 0.00000461
346 1 1 1 5 9 0.00000569 -0.00000020 0.00000058
347 1 1 1 5 10 0.00004496 0.00000337 0.00003062
348 1 1 1 5 11 0.00000175 0.00000045 0.00000222
349 1 1 1 5 12 0.00022147 -0.00000525 0.00005720
350 1 1 1 5 13 0.00001747 -0.00000017 0.00000175
351 1 1 1 5 14 0.00029046 -0.00000094 0.00002424
352 1 1 1 5 15 0.00002458 -0.00000017 0.00000073
353 1 1 1 6 0 -0.00001249 0.00000009 0.00000029
354 1 1 1 6 1 -0.00025510 -0.00000010 0.00000815
355 1 1 1 6 2 -0.00002552 0.00000003 0.00000033
356 1 1 1 6 3 -0.00106583 -0.00000020 0.00001217
357 1 1 1 6 4 -0.00008172 -0.00000014 0.00000099
358 1 1 1 6 5 -0.00381924 -0.00000040 0.00003781
359 1 1 1 6 6 0.00016610 -0.00000000 0.00000205
360 1 1 1 6 7 0.00197976 -0.00000048 0.00002105
361 1 1 1 6 8 -0.00003520 0.00000018 0.00000067
362 1 1 1 6 9 0.00001795 -0.00000167 0.00001621
363 1 1 1 6 10 -0.00001149 -0.00000027 0.00000118
364 1 1 1 6 11 0.00004496 0.00000337 0.00003062
365 1 1 1 6 12 -0.00000293 0.00000014 0.00000094
366 1 1 1 6 13 0.00001561 0.00000097 0.00001093
367 1 1 1 6 14 -0.00000611 0.00000015 0.00000040
368 1 1 1 6 15 0.00005841 0.00000038 0.00000843
369 1 1 1 7 0 -0.00019897 -0.00000015 0.00000340
370 1 1 1 7 1 0.00000779 -0.00000004 0.00000016
371 1 1 1 7 2 0.00006515 0.00000009 0.00000328
372 1 1 1 7 3 0.00001489 -0.00000002 0.00000022
373 1 1 1 7 4 0.00056641 0.00000009 0.00000669
374 1 1 1 7 5 0.00005014 0.00000011 0.00000066
375 1 1 1 7 6 0.00197976 0.00000048 0.00002105
376 1 1 1 7 7 -0.00011851 -0.00000000 0.00000141
377 1 1 1 7 8 -0.00058972 0.00000102 0.00001001
378 1 1 1 7 9 0.00003836 0.00000011 0.00000088
379 1 1 1 7 10 0.00001794 -0.00000168 0.00001621
380 1 1 1 7 11 0.00000559 0.00000003 0.00000059
381 1 1 1 7 12 -0.00001092 -0.00000065 0.00000527
382 1 1 1 7 13 0.00000371 -0.00000010 0.00000025
383 1 1 1 7 14 -0.00015029 -0.00000028 0.00000338
384 1 1 1 7 15 0.00000374 -0.00000005 0.00000019
385 1 1 1 8 0 -0.00000298 0.00000001 0.00000015
386 1 1 1 8 1 0.00021677 -0.00000003 0.00000205
387 1 1 1 8 2 -0.00000517 0.00000003 0.00000015
388 1 1 1 8 3 0.00000620 -0.00000019 0.00000196
389 1 1 1 8 4 -0.00000945 -0.00000000 0.00000021
390 1 1 1 8 5 -0.00027348 -0.00000037 0.00000461
391 1 1 1 8 6 -0.00003520 -0.00000018 0.00000067
392 1 1 1 8 7 -0.00058972 -0.00000102 0.00001001
393 1 1 1 8 8 0.00009786 -0.00000000 0.00000131
394 1 1 1 8 9 -0.00058972 0.00000101 0.00001001
395 1 1 1 8 10 -0.00003552 -0.00000011 0.00000068
396 1 1 1 8 11 -0.00027347 0.00000038 0.00000461
397 1 1 1 8 12 -0.00000946 0.00000002 0.00000022
398 1 1 1 8 13 0.00000619 0.00000019 0.00000196
399 1 1 1 8 14 -0.00000510 0.00000003 0.00000015
400 1 1 1 8 15 0.00021676 0.00000004 0.00000205
401 1 1 1 9 0 -0.00019897 0.00000015 0.00000340
402 1 1 1 9 1 0.00000362 -0.00000001 0.00000019
403 1 1 1 9 2 -0.00015030 0.00000027 0.00000338
404 1 1 1 9 3 0.00000371 -0.00000005 0.00000024
405 1 1 1 9 4 -0.00001093 0.00000064 0.00000527
406 1 1 1 9 5 0.00000569 0.00000020 0.00000058
407 1 1 1 9 6 0.00001795 0.00000167 0.00001621
408 1 1 1 9 7 0.00003836 -0.00000011 0.00000088
409 1 1 1 9 8 -0.00058972 -0.00000101 0.00001001
410 1 1 1 9 9 -0.00011823 0.00000000 0.00000142
411 1 1 1 9 10 0.00197977 -0.00000047 0.00002105
412 1 1 1 9 11 0.00005032 0.00000007 0.00000066
413 1 1 1 9 12 0.00056641 -0.00000010 0.00000669
414 1 1 1 9 13 0.00001474 -0.00000001 0.00000023
415 1 1 1 9 14 0.00006516 -0.00000009 0.00000328
416 1 1 1 9 15 0.00000763 -0.00000000 0.00000017
417 1 1 1 10 0 -0.00001213 0.00000001 0.00000029
418 1 1 1 10 1 0.00005841 -0.00000038 0.00000843
419 1 1 1 10 2 -0.00000588 0.00000005 0.00000039
420 1 1 1 10 3 0.00001562 -0.00000097 0.00001093
421 1 1 1 10 4 -0.00000328 -0.00000014 0.00000091
422 1 1 1 10 5 0.00004496 -0.00000337 0.00003062
423 1 1 1 10 6 -0.00001149 0.00000027 0.00000118
424 1 1 1 10 7 0.00001794 0.00000168 0.00001621
425 1 1 1 10 8 -0.00003552 0.00000011 0.00000068
426 1 1 1 10 9 0.00197977 0.00000047 0.00002105
427 1 1 1 10 10 0.00016637 0.00000000 0.00000207
428 1 1 1 10 11 -0.00381925 0.00000040 0.00003781
429 1 1 1 10 12 -0.00008178 -0.00000008 0.00000099
430 1 1 1 10 13 -0.00106583 0.00000021 0.00001217
431 1 1 1 10 14 -0.00002517 0.00000001 0.00000033
432 1 1 1 10 15 -0.00025510 0.00000010 0.00000815
433 1 1 1 11 0 0.00066934 -0.00000040 0.00001984
434 1 1 1 11 1 0.00002397 -0.00000001 0.00000073
435 1 1 1 11 2 0.00029046 0.00000095 0.00002424
436 1 1 1 11 3 0.00001738 0.00000019 0.00000172
437 1 1 1 11 4 0.00022148 0.00000524 0.00005720
438 1 1 1 11 5 0.00000175 -0.00000045 0.00000222
439 1 1 1 11 6 0.00004496 -0.00000337 0.00003062
440 1 1 1 11 7 0.00000559 -0.00000003 0.00000059
441 1 1 1 11 8 -0.00027347 -0.00000038 0.00000461
442 1 1 1 11 9 0.00005032 -0.00000007 0.00000066
443 1 1 1 11 10 -0.00381925 -0.00000040 0.00003781
